FIELD	QMC	ST	DATE	TIME	var_field
52671400	7	80	30.05.2025	09:26:42	52671,4
52672273	7	80	30.05.2025	09:26:48	52672,273
52666286	8	80	30.05.2025	09:26:54	52666,286
52664851	7	80	30.05.2025	09:27:00	52664,851
52658551	7	80	30.05.2025	09:27:06	52658,551
52654514	7	80	30.05.2025	09:27:12	52654,514
52654095	7	80	30.05.2025	09:27:18	52654,095
52655539	7	80	30.05.2025	09:27:24	52655,539
52655405	7	80	30.05.2025	09:27:30	52655,405
52658518	7	80	30.05.2025	09:27:36	52658,518
52663163	7	80	30.05.2025	09:27:42	52663,163
52674324	8	80	30.05.2025	09:27:48	52674,324
52674551	8	80	30.05.2025	09:27:54	52674,551
52666067	8	80	30.05.2025	09:28:00	52666,067
52665277	7	80	30.05.2025	09:28:06	52665,277
52664168	7	80	30.05.2025	09:28:12	52664,168
52663832	7	80	30.05.2025	09:28:18	52663,832
52665753	7	80	30.05.2025	09:28:24	52665,753
52665542	7	80	30.05.2025	09:28:30	52665,542
52670988	7	80	30.05.2025	09:28:36	52670,988
52671763	7	80	30.05.2025	09:28:42	52671,763
52670747	7	80	30.05.2025	09:28:48	52670,747
52673412	7	80	30.05.2025	09:28:54	52673,412
52672035	7	80	30.05.2025	09:29:00	52672,035
52671867	8	80	30.05.2025	09:29:06	52671,867
52670412	8	80	30.05.2025	09:29:12	52670,412
52668213	7	80	30.05.2025	09:29:18	52668,213
52668675	7	80	30.05.2025	09:29:24	52668,675
52661626	7	80	30.05.2025	09:29:30	52661,626
52661709	7	80	30.05.2025	09:29:36	52661,709
52663939	7	80	30.05.2025	09:29:42	52663,939
52664890	7	80	30.05.2025	09:29:48	52664,89
52666102	7	80	30.05.2025	09:29:54	52666,102
52669599	7	80	30.05.2025	09:30:00	52669,599
52671019	8	80	30.05.2025	09:30:06	52671,019
52673530	8	80	30.05.2025	09:30:12	52673,53
52675846	7	80	30.05.2025	09:30:18	52675,846
52671927	7	80	30.05.2025	09:30:24	52671,927
52670971	8	80	30.05.2025	09:30:30	52670,971
52669872	7	80	30.05.2025	09:30:36	52669,872
52669037	8	80	30.05.2025	09:30:42	52669,037
52669535	7	80	30.05.2025	09:30:48	52669,535
52667356	7	80	30.05.2025	09:30:54	52667,356
52667088	8	80	30.05.2025	09:31:00	52667,088
52669147	7	80	30.05.2025	09:31:06	52669,147
52670399	7	80	30.05.2025	09:31:12	52670,399
52669047	7	80	30.05.2025	09:31:18	52669,047
52669201	8	80	30.05.2025	09:31:24	52669,201
52670995	7	80	30.05.2025	09:31:30	52670,995
52673239	7	80	30.05.2025	09:31:36	52673,239
52669230	8	80	30.05.2025	09:31:42	52669,23
52667478	7	80	30.05.2025	09:31:48	52667,478
52665148	7	80	30.05.2025	09:31:54	52665,148
52663351	7	80	30.05.2025	09:32:00	52663,351
52664591	7	80	30.05.2025	09:32:06	52664,591
52668333	7	80	30.05.2025	09:32:12	52668,333
52667998	8	80	30.05.2025	09:32:18	52667,998
52666313	7	80	30.05.2025	09:32:24	52666,313
52670743	8	80	30.05.2025	09:32:30	52670,743
52670668	7	80	30.05.2025	09:32:36	52670,668
52670353	7	80	30.05.2025	09:32:42	52670,353
52672633	8	80	30.05.2025	09:32:48	52672,633
52688045	7	80	30.05.2025	09:32:54	52688,045
52692197	7	80	30.05.2025	09:33:00	52692,197
52688948	7	80	30.05.2025	09:33:06	52688,948
52679173	7	80	30.05.2025	09:33:12	52679,173
52678036	7	80	30.05.2025	09:33:18	52678,036
52675744	7	80	30.05.2025	09:33:24	52675,744
52673192	7	80	30.05.2025	09:33:30	52673,192
52672681	7	80	30.05.2025	09:33:36	52672,681
52669275	7	80	30.05.2025	09:33:42	52669,275
52669009	8	80	30.05.2025	09:33:48	52669,009
52667770	7	80	30.05.2025	09:33:54	52667,77
52664173	8	80	30.05.2025	09:34:00	52664,173
52664782	7	80	30.05.2025	09:34:06	52664,782
52661971	7	80	30.05.2025	09:34:12	52661,971
52661866	7	80	30.05.2025	09:34:18	52661,866
52663790	7	80	30.05.2025	09:34:24	52663,79
52662765	7	80	30.05.2025	09:34:30	52662,765
52660467	8	80	30.05.2025	09:34:36	52660,467
52655244	7	80	30.05.2025	09:34:42	52655,244
52652450	7	80	30.05.2025	09:34:48	52652,45
52649938	8	80	30.05.2025	09:34:54	52649,938
52658814	8	80	30.05.2025	09:35:00	52658,814
52661365	7	80	30.05.2025	09:35:06	52661,365
52662875	7	80	30.05.2025	09:35:12	52662,875
52661634	7	80	30.05.2025	09:35:18	52661,634
52659967	7	80	30.05.2025	09:35:24	52659,967
52662998	7	80	30.05.2025	09:35:30	52662,998
52662462	8	80	30.05.2025	09:35:36	52662,462
52662974	7	80	30.05.2025	09:35:42	52662,974
52661934	7	80	30.05.2025	09:35:48	52661,934
52662185	7	80	30.05.2025	09:35:54	52662,185
52662601	7	80	30.05.2025	09:36:00	52662,601
52661641	7	80	30.05.2025	09:36:06	52661,641
52662909	7	80	30.05.2025	09:36:12	52662,909
52663596	8	80	30.05.2025	09:36:18	52663,596
52665181	8	80	30.05.2025	09:36:24	52665,181
52669462	7	80	30.05.2025	09:36:30	52669,462
52669902	7	80	30.05.2025	09:36:36	52669,902
52665892	7	80	30.05.2025	09:36:42	52665,892
52665664	7	80	30.05.2025	09:36:48	52665,664
52665187	7	80	30.05.2025	09:36:54	52665,187
52668411	8	80	30.05.2025	09:37:00	52668,411
52669571	7	80	30.05.2025	09:37:06	52669,571
52672729	7	80	30.05.2025	09:37:12	52672,729
52668022	7	80	30.05.2025	09:37:18	52668,022
52663598	7	80	30.05.2025	09:37:24	52663,598
52661254	7	80	30.05.2025	09:37:30	52661,254
52661747	7	80	30.05.2025	09:37:36	52661,747
52677428	7	80	30.05.2025	09:37:42	52677,428
52677399	7	80	30.05.2025	09:37:48	52677,399
52675351	7	80	30.05.2025	09:37:54	52675,351
52675724	8	80	30.05.2025	09:38:00	52675,724
52674431	7	80	30.05.2025	09:38:06	52674,431
52669028	7	80	30.05.2025	09:38:12	52669,028
52672283	7	80	30.05.2025	09:38:18	52672,283
52671813	7	80	30.05.2025	09:38:24	52671,813
52675402	7	80	30.05.2025	09:38:30	52675,402
52675295	7	80	30.05.2025	09:38:36	52675,295
52672521	7	80	30.05.2025	09:38:42	52672,521
52668014	7	80	30.05.2025	09:38:48	52668,014
52670599	7	80	30.05.2025	09:38:54	52670,599
52670999	7	80	30.05.2025	09:39:00	52670,999
52667118	7	80	30.05.2025	09:39:06	52667,118
52667328	7	80	30.05.2025	09:39:12	52667,328
52666201	7	80	30.05.2025	09:39:18	52666,201
52667291	7	80	30.05.2025	09:39:24	52667,291
52667275	7	80	30.05.2025	09:39:30	52667,275
52663555	7	80	30.05.2025	09:39:36	52663,555
52660439	7	80	30.05.2025	09:39:42	52660,439
52660665	7	80	30.05.2025	09:39:48	52660,665
52661671	7	80	30.05.2025	09:39:54	52661,671
52663328	8	80	30.05.2025	09:40:00	52663,328
52663407	7	80	30.05.2025	09:40:06	52663,407
52664553	8	80	30.05.2025	09:40:12	52664,553
52662765	8	80	30.05.2025	09:40:18	52662,765
52661450	7	80	30.05.2025	09:40:24	52661,45
52664974	7	80	30.05.2025	09:40:30	52664,974
52666787	7	80	30.05.2025	09:40:36	52666,787
52674068	7	80	30.05.2025	09:40:42	52674,068
52685662	7	80	30.05.2025	09:40:48	52685,662
52687367	7	80	30.05.2025	09:40:54	52687,367
52696778	7	80	30.05.2025	09:41:00	52696,778
52695110	7	80	30.05.2025	09:41:06	52695,11
52690673	8	80	30.05.2025	09:41:12	52690,673
52692237	7	80	30.05.2025	09:41:18	52692,237
52692491	7	80	30.05.2025	09:41:24	52692,491
52692894	7	80	30.05.2025	09:41:30	52692,894
52685586	7	80	30.05.2025	09:41:36	52685,586
52691733	7	80	30.05.2025	09:41:42	52691,733
52691268	7	80	30.05.2025	09:41:48	52691,268
52688914	7	80	30.05.2025	09:41:54	52688,914
52686650	7	80	30.05.2025	09:42:00	52686,65
52686574	8	80	30.05.2025	09:42:06	52686,574
52683756	7	80	30.05.2025	09:42:12	52683,756
52681159	7	80	30.05.2025	09:42:18	52681,159
52684591	7	80	30.05.2025	09:42:24	52684,591
52699854	7	80	30.05.2025	09:42:30	52699,854
52692303	7	80	30.05.2025	09:42:36	52692,303
52694789	7	80	30.05.2025	09:42:42	52694,789
52695602	7	80	30.05.2025	09:42:48	52695,602
52690590	7	80	30.05.2025	09:42:54	52690,59
52687575	7	80	30.05.2025	09:43:00	52687,575
52680352	7	80	30.05.2025	09:43:06	52680,352
52666790	7	80	30.05.2025	09:43:12	52666,79
52667821	7	80	30.05.2025	09:43:18	52667,821
52669349	7	80	30.05.2025	09:43:24	52669,349
52668738	7	80	30.05.2025	09:43:30	52668,738
52671847	6	80	30.05.2025	09:43:36	52671,847
52674697	7	80	30.05.2025	09:43:42	52674,697
52679210	7	80	30.05.2025	09:43:48	52679,21
52679515	7	80	30.05.2025	09:43:54	52679,515
52676741	7	80	30.05.2025	09:44:00	52676,741
52673471	7	80	30.05.2025	09:44:06	52673,471
52671665	8	80	30.05.2025	09:44:12	52671,665
52671068	7	80	30.05.2025	09:44:18	52671,068
52670763	7	80	30.05.2025	09:44:24	52670,763
52671558	7	80	30.05.2025	09:44:30	52671,558
52672307	7	80	30.05.2025	09:44:36	52672,307
52672330	7	80	30.05.2025	09:44:42	52672,33
52673830	8	80	30.05.2025	09:44:48	52673,83
52674346	7	80	30.05.2025	09:44:54	52674,346
52679196	7	80	30.05.2025	09:45:00	52679,196
52680158	7	80	30.05.2025	09:45:06	52680,158
52678703	7	80	30.05.2025	09:45:12	52678,703
52678830	8	80	30.05.2025	09:45:18	52678,83
52677301	7	80	30.05.2025	09:45:24	52677,301
52674531	7	80	30.05.2025	09:45:30	52674,531
52675736	7	80	30.05.2025	09:45:36	52675,736
52675161	7	80	30.05.2025	09:45:42	52675,161
52673506	7	80	30.05.2025	09:45:48	52673,506
52676716	8	80	30.05.2025	09:45:54	52676,716
52673435	7	80	30.05.2025	09:46:00	52673,435
52672742	7	80	30.05.2025	09:46:06	52672,742
52675102	7	80	30.05.2025	09:46:12	52675,102
52674849	7	80	30.05.2025	09:46:18	52674,849
52673140	7	80	30.05.2025	09:46:24	52673,14
52666633	7	80	30.05.2025	09:46:30	52666,633
52668044	7	80	30.05.2025	09:46:36	52668,044
52666406	7	80	30.05.2025	09:46:42	52666,406
52668220	7	80	30.05.2025	09:46:48	52668,22
52674056	7	80	30.05.2025	09:46:54	52674,056
52674183	7	80	30.05.2025	09:47:00	52674,183
52674287	7	80	30.05.2025	09:47:06	52674,287
52674528	7	80	30.05.2025	09:47:12	52674,528
52672961	7	80	30.05.2025	09:47:18	52672,961
52672802	7	80	30.05.2025	09:47:24	52672,802
52673442	7	80	30.05.2025	09:47:30	52673,442
52674858	7	80	30.05.2025	09:47:36	52674,858
52674573	7	80	30.05.2025	09:47:42	52674,573
52675995	7	80	30.05.2025	09:47:48	52675,995
52676778	7	80	30.05.2025	09:47:54	52676,778
52677262	7	80	30.05.2025	09:48:00	52677,262
52672120	8	80	30.05.2025	09:48:06	52672,12
52671308	7	80	30.05.2025	09:48:12	52671,308
52668726	7	80	30.05.2025	09:48:18	52668,726
52663082	7	80	30.05.2025	09:48:24	52663,082
52660297	7	80	30.05.2025	09:48:30	52660,297
52662180	7	80	30.05.2025	09:48:36	52662,18
52660156	7	80	30.05.2025	09:48:42	52660,156
52658048	7	80	30.05.2025	09:48:48	52658,048
52660280	7	80	30.05.2025	09:48:54	52660,28
52662465	8	80	30.05.2025	09:49:00	52662,465
52662885	8	80	30.05.2025	09:49:06	52662,885
52666424	7	80	30.05.2025	09:49:12	52666,424
52668865	7	80	30.05.2025	09:49:18	52668,865
52676699	7	80	30.05.2025	09:49:24	52676,699
52674412	8	80	30.05.2025	09:49:30	52674,412
52676891	7	80	30.05.2025	09:49:36	52676,891
52678813	7	80	30.05.2025	09:49:42	52678,813
52682062	7	80	30.05.2025	09:49:48	52682,062
52678569	7	80	30.05.2025	09:49:54	52678,569
52680010	7	80	30.05.2025	09:50:00	52680,01
52679790	7	80	30.05.2025	09:50:06	52679,79
52681155	7	80	30.05.2025	09:50:12	52681,155
52682472	7	80	30.05.2025	09:50:18	52682,472
52685204	7	80	30.05.2025	09:50:24	52685,204
52684667	7	80	30.05.2025	09:50:30	52684,667
52683858	8	80	30.05.2025	09:50:36	52683,858
52678403	7	80	30.05.2025	09:50:42	52678,403
52678162	7	80	30.05.2025	09:50:48	52678,162
52679733	7	80	30.05.2025	09:50:54	52679,733
52681135	7	80	30.05.2025	09:51:00	52681,135
52679993	7	80	30.05.2025	09:51:06	52679,993
52680286	7	80	30.05.2025	09:51:12	52680,286
52677671	8	80	30.05.2025	09:51:18	52677,671
52675275	7	80	30.05.2025	09:51:24	52675,275
52676947	7	80	30.05.2025	09:51:30	52676,947
52679925	8	80	30.05.2025	09:51:36	52679,925
52680196	7	80	30.05.2025	09:51:42	52680,196
52679839	7	80	30.05.2025	09:51:48	52679,839
52680523	7	80	30.05.2025	09:51:54	52680,523
52680154	7	80	30.05.2025	09:52:00	52680,154
52680425	7	80	30.05.2025	09:52:06	52680,425
52678341	7	80	30.05.2025	09:52:12	52678,341
52678424	7	80	30.05.2025	09:52:18	52678,424
52679578	7	80	30.05.2025	09:52:24	52679,578
52680466	7	80	30.05.2025	09:52:30	52680,466
52680099	7	80	30.05.2025	09:52:36	52680,099
52681107	8	80	30.05.2025	09:52:42	52681,107
52681567	7	80	30.05.2025	09:52:48	52681,567
52680967	8	80	30.05.2025	09:52:54	52680,967
52683191	7	80	30.05.2025	09:53:00	52683,191
52685868	7	80	30.05.2025	09:53:06	52685,868
52686259	7	80	30.05.2025	09:53:12	52686,259
52684957	8	80	30.05.2025	09:53:18	52684,957
52684842	7	80	30.05.2025	09:53:24	52684,842
52682791	7	80	30.05.2025	09:53:30	52682,791
52681782	7	80	30.05.2025	09:53:36	52681,782
52681503	7	80	30.05.2025	09:53:42	52681,503
52681438	7	80	30.05.2025	09:53:48	52681,438
52680508	8	80	30.05.2025	09:53:54	52680,508
52679053	7	80	30.05.2025	09:54:00	52679,053
52677988	7	80	30.05.2025	09:54:06	52677,988
52675862	7	80	30.05.2025	09:54:12	52675,862
52676338	7	80	30.05.2025	09:54:18	52676,338
52671746	7	80	30.05.2025	09:54:24	52671,746
52667221	8	80	30.05.2025	09:54:30	52667,221
52667583	7	80	30.05.2025	09:54:36	52667,583
52668899	7	80	30.05.2025	09:54:42	52668,899
52669558	7	80	30.05.2025	09:54:48	52669,558
52669124	8	80	30.05.2025	09:54:54	52669,124
52668796	7	80	30.05.2025	09:55:00	52668,796
52669533	7	80	30.05.2025	09:55:06	52669,533
52669860	7	80	30.05.2025	09:55:12	52669,86
52668346	7	80	30.05.2025	09:55:18	52668,346
52665819	7	80	30.05.2025	09:55:24	52665,819
52664548	7	80	30.05.2025	09:55:30	52664,548
52665210	7	80	30.05.2025	09:55:36	52665,21
52668798	7	80	30.05.2025	09:55:42	52668,798
52676227	7	80	30.05.2025	09:55:48	52676,227
52673305	8	80	30.05.2025	09:55:54	52673,305
52673840	7	80	30.05.2025	09:56:00	52673,84
52677674	8	80	30.05.2025	09:56:06	52677,674
52675580	7	80	30.05.2025	09:56:12	52675,58
52674775	7	80	30.05.2025	09:56:18	52674,775
52676638	7	80	30.05.2025	09:56:24	52676,638
52674696	7	80	30.05.2025	09:56:30	52674,696
52674305	7	80	30.05.2025	09:56:36	52674,305
52675860	7	80	30.05.2025	09:56:42	52675,86
52676676	7	80	30.05.2025	09:56:48	52676,676
52678057	7	80	30.05.2025	09:56:54	52678,057
52677575	7	80	30.05.2025	09:57:00	52677,575
52679515	7	80	30.05.2025	09:57:06	52679,515
52683373	7	80	30.05.2025	09:57:12	52683,373
52683458	7	80	30.05.2025	09:57:18	52683,458
52681894	7	80	30.05.2025	09:57:24	52681,894
52679576	7	80	30.05.2025	09:57:30	52679,576
52678848	7	80	30.05.2025	09:57:36	52678,848
52680543	8	80	30.05.2025	09:57:42	52680,543
52677178	7	80	30.05.2025	09:57:48	52677,178
52676313	7	80	30.05.2025	09:57:54	52676,313
52674627	7	80	30.05.2025	09:58:00	52674,627
52673903	7	80	30.05.2025	09:58:06	52673,903
52669253	7	80	30.05.2025	09:58:12	52669,253
52668842	7	80	30.05.2025	09:58:18	52668,842
52669080	7	80	30.05.2025	09:58:24	52669,08
52669963	7	80	30.05.2025	09:58:30	52669,963
52671635	7	80	30.05.2025	09:58:36	52671,635
52674076	7	80	30.05.2025	09:58:42	52674,076
52674537	7	80	30.05.2025	09:58:48	52674,537
52677378	7	80	30.05.2025	09:58:54	52677,378
52676043	7	80	30.05.2025	09:59:00	52676,043
52676279	7	80	30.05.2025	09:59:06	52676,279
52674897	7	80	30.05.2025	09:59:12	52674,897
52674061	7	80	30.05.2025	09:59:18	52674,061
52672140	7	80	30.05.2025	09:59:24	52672,14
52673448	7	80	30.05.2025	09:59:30	52673,448
52673053	7	80	30.05.2025	09:59:36	52673,053
52672622	7	80	30.05.2025	09:59:42	52672,622
52671657	7	80	30.05.2025	09:59:48	52671,657
52672045	7	80	30.05.2025	09:59:54	52672,045
52673384	7	80	30.05.2025	10:00:00	52673,384
52673074	7	80	30.05.2025	10:00:06	52673,074
52672689	7	80	30.05.2025	10:00:12	52672,689
52673213	7	80	30.05.2025	10:00:18	52673,213
52672010	7	80	30.05.2025	10:00:24	52672,01
52671206	7	80	30.05.2025	10:00:30	52671,206
52670288	7	80	30.05.2025	10:00:36	52670,288
52669322	7	80	30.05.2025	10:00:42	52669,322
52669742	7	80	30.05.2025	10:00:48	52669,742
52669751	7	80	30.05.2025	10:00:54	52669,751
52669879	7	80	30.05.2025	10:01:00	52669,879
52668036	7	80	30.05.2025	10:01:06	52668,036
52668311	7	80	30.05.2025	10:01:12	52668,311
52668321	7	80	30.05.2025	10:01:18	52668,321
52671386	6	80	30.05.2025	10:01:24	52671,386
52674583	7	80	30.05.2025	10:01:30	52674,583
52674688	7	80	30.05.2025	10:01:36	52674,688
52675635	7	80	30.05.2025	10:01:42	52675,635
52677008	7	80	30.05.2025	10:01:48	52677,008
52677747	7	80	30.05.2025	10:01:54	52677,747
52678726	7	80	30.05.2025	10:02:00	52678,726
52678004	7	80	30.05.2025	10:02:06	52678,004
52675492	7	80	30.05.2025	10:02:12	52675,492
52675032	7	80	30.05.2025	10:02:18	52675,032
52675149	7	80	30.05.2025	10:02:24	52675,149
52673529	7	80	30.05.2025	10:02:30	52673,529
52672286	7	80	30.05.2025	10:02:36	52672,286
52672404	7	80	30.05.2025	10:02:42	52672,404
52673279	7	80	30.05.2025	10:02:48	52673,279
52671072	8	80	30.05.2025	10:02:54	52671,072
52671897	7	80	30.05.2025	10:03:00	52671,897
52670562	7	80	30.05.2025	10:03:06	52670,562
52669817	7	80	30.05.2025	10:03:12	52669,817
52670350	7	80	30.05.2025	10:03:18	52670,35
52671019	7	80	30.05.2025	10:03:24	52671,019
52670257	7	80	30.05.2025	10:03:30	52670,257
52668900	7	80	30.05.2025	10:03:36	52668,9
52668940	7	80	30.05.2025	10:03:42	52668,94
52667987	8	80	30.05.2025	10:03:48	52667,987
52668384	7	80	30.05.2025	10:03:54	52668,384
52669838	7	80	30.05.2025	10:04:00	52669,838
52671367	7	80	30.05.2025	10:04:06	52671,367
52670991	7	80	30.05.2025	10:04:12	52670,991
52669728	7	80	30.05.2025	10:04:18	52669,728
52669143	7	80	30.05.2025	10:04:24	52669,143
52669962	7	80	30.05.2025	10:04:30	52669,962
52669747	7	80	30.05.2025	10:04:36	52669,747
52669362	8	80	30.05.2025	10:04:42	52669,362
52668725	8	80	30.05.2025	10:04:48	52668,725
52669991	8	80	30.05.2025	10:04:54	52669,991
52669885	7	80	30.05.2025	10:05:00	52669,885
52668982	7	80	30.05.2025	10:05:06	52668,982
52672124	7	80	30.05.2025	10:05:12	52672,124
52671107	8	80	30.05.2025	10:05:18	52671,107
52674138	7	80	30.05.2025	10:05:24	52674,138
52674349	7	80	30.05.2025	10:05:30	52674,349
52672725	7	80	30.05.2025	10:05:36	52672,725
52671935	7	80	30.05.2025	10:05:42	52671,935
52671169	7	80	30.05.2025	10:05:48	52671,169
52669281	7	80	30.05.2025	10:05:54	52669,281
52667773	7	80	30.05.2025	10:06:00	52667,773
52667475	7	80	30.05.2025	10:06:06	52667,475
52668316	7	80	30.05.2025	10:06:12	52668,316
52670154	7	80	30.05.2025	10:06:18	52670,154
52668813	7	80	30.05.2025	10:06:24	52668,813
52668304	7	80	30.05.2025	10:06:30	52668,304
52669148	31	80	30.05.2025	10:06:36	52669,148
52669381	7	80	30.05.2025	10:06:42	52669,381
52669789	7	80	30.05.2025	10:06:48	52669,789
52669552	7	80	30.05.2025	10:06:54	52669,552
52669860	8	80	30.05.2025	10:07:00	52669,86
52669713	7	80	30.05.2025	10:07:06	52669,713
52670666	7	80	30.05.2025	10:07:12	52670,666
52669991	8	80	30.05.2025	10:07:18	52669,991
52670654	7	80	30.05.2025	10:07:24	52670,654
52670584	7	80	30.05.2025	10:07:30	52670,584
52669640	7	80	30.05.2025	10:07:36	52669,64
52669128	7	80	30.05.2025	10:07:42	52669,128
52668686	7	80	30.05.2025	10:07:48	52668,686
52669542	7	80	30.05.2025	10:07:54	52669,542
52670779	7	80	30.05.2025	10:08:00	52670,779
52672031	7	80	30.05.2025	10:08:06	52672,031
52672216	7	80	30.05.2025	10:08:12	52672,216
52670472	7	80	30.05.2025	10:08:18	52670,472
52672815	7	80	30.05.2025	10:08:24	52672,815
52674963	7	80	30.05.2025	10:08:30	52674,963
52674401	7	80	30.05.2025	10:08:36	52674,401
52674090	7	80	30.05.2025	10:08:42	52674,09
52673923	7	80	30.05.2025	10:08:48	52673,923
52672927	7	80	30.05.2025	10:08:54	52672,927
52673672	7	80	30.05.2025	10:09:00	52673,672
52675177	8	80	30.05.2025	10:09:06	52675,177
52676456	7	80	30.05.2025	10:09:12	52676,456
52675581	8	80	30.05.2025	10:09:18	52675,581
52676909	7	80	30.05.2025	10:09:24	52676,909
52677376	7	80	30.05.2025	10:09:30	52677,376
52675491	7	80	30.05.2025	10:09:36	52675,491
52674643	7	80	30.05.2025	10:09:42	52674,643
52674417	7	80	30.05.2025	10:09:48	52674,417
52673960	7	80	30.05.2025	10:09:54	52673,96
52674645	7	80	30.05.2025	10:10:00	52674,645
52677418	7	80	30.05.2025	10:10:06	52677,418
52678196	7	80	30.05.2025	10:10:12	52678,196
52679064	8	80	30.05.2025	10:10:18	52679,064
52679086	8	80	30.05.2025	10:10:24	52679,086
52681088	7	80	30.05.2025	10:10:30	52681,088
52684153	7	80	30.05.2025	10:10:36	52684,153
52685031	7	80	30.05.2025	10:10:42	52685,031
52683685	7	80	30.05.2025	10:10:48	52683,685
52680205	7	80	30.05.2025	10:10:54	52680,205
52677670	7	80	30.05.2025	10:11:00	52677,67
52674051	7	80	30.05.2025	10:11:06	52674,051
52674513	7	80	30.05.2025	10:11:12	52674,513
52674936	7	80	30.05.2025	10:11:18	52674,936
52675528	7	80	30.05.2025	10:11:24	52675,528
52678010	7	80	30.05.2025	10:11:30	52678,01
52678557	7	80	30.05.2025	10:11:36	52678,557
52679362	7	80	30.05.2025	10:11:42	52679,362
52680734	7	80	30.05.2025	10:11:48	52680,734
52677896	7	80	30.05.2025	10:11:54	52677,896
52678055	8	80	30.05.2025	10:12:00	52678,055
52677374	8	80	30.05.2025	10:12:06	52677,374
52678574	7	80	30.05.2025	10:12:12	52678,574
52680805	7	80	30.05.2025	10:12:18	52680,805
52680284	7	80	30.05.2025	10:12:24	52680,284
52680207	7	80	30.05.2025	10:12:30	52680,207
52680902	7	80	30.05.2025	10:12:36	52680,902
52682579	8	80	30.05.2025	10:12:42	52682,579
52685233	7	80	30.05.2025	10:12:48	52685,233
52684783	7	80	30.05.2025	10:12:54	52684,783
52685762	7	80	30.05.2025	10:13:00	52685,762
52684877	7	80	30.05.2025	10:13:06	52684,877
52684779	7	80	30.05.2025	10:13:12	52684,779
52683856	7	80	30.05.2025	10:13:18	52683,856
52683846	7	80	30.05.2025	10:13:24	52683,846
52684158	8	80	30.05.2025	10:13:30	52684,158
52683997	7	80	30.05.2025	10:13:36	52683,997
52682968	7	80	30.05.2025	10:13:42	52682,968
52682094	7	80	30.05.2025	10:13:48	52682,094
52680724	7	80	30.05.2025	10:13:54	52680,724
52679692	7	80	30.05.2025	10:14:00	52679,692
52679952	7	80	30.05.2025	10:14:06	52679,952
52681242	7	80	30.05.2025	10:14:12	52681,242
52682502	7	80	30.05.2025	10:14:18	52682,502
52683024	7	80	30.05.2025	10:14:24	52683,024
52683000	7	80	30.05.2025	10:14:30	52683
52682568	8	80	30.05.2025	10:14:36	52682,568
52681499	7	80	30.05.2025	10:14:42	52681,499
52681433	7	80	30.05.2025	10:14:48	52681,433
52681437	7	80	30.05.2025	10:14:54	52681,437
52681886	7	80	30.05.2025	10:15:00	52681,886
52681549	8	80	30.05.2025	10:15:06	52681,549
52680442	7	80	30.05.2025	10:15:12	52680,442
52681858	7	80	30.05.2025	10:15:18	52681,858
52683047	7	80	30.05.2025	10:15:24	52683,047
52682471	7	80	30.05.2025	10:15:30	52682,471
52681734	7	80	30.05.2025	10:15:36	52681,734
52681975	7	80	30.05.2025	10:15:42	52681,975
52681733	8	80	30.05.2025	10:15:48	52681,733
52681065	7	80	30.05.2025	10:15:54	52681,065
52681358	7	80	30.05.2025	10:16:00	52681,358
52681578	7	80	30.05.2025	10:16:06	52681,578
52681775	7	80	30.05.2025	10:16:12	52681,775
52683102	7	80	30.05.2025	10:16:18	52683,102
52683016	7	80	30.05.2025	10:16:24	52683,016
52683733	8	80	30.05.2025	10:16:30	52683,733
52682994	7	80	30.05.2025	10:16:36	52682,994
52682754	7	80	30.05.2025	10:16:42	52682,754
52682946	7	80	30.05.2025	10:16:48	52682,946
52683068	7	80	30.05.2025	10:16:54	52683,068
52681982	7	80	30.05.2025	10:17:00	52681,982
52680584	7	80	30.05.2025	10:17:06	52680,584
52681058	7	80	30.05.2025	10:17:12	52681,058
52680167	7	80	30.05.2025	10:17:18	52680,167
52680770	7	80	30.05.2025	10:17:24	52680,77
52681766	7	80	30.05.2025	10:17:30	52681,766
52681429	7	80	30.05.2025	10:17:36	52681,429
52681402	7	80	30.05.2025	10:17:42	52681,402
52680987	7	80	30.05.2025	10:17:48	52680,987
52679907	7	80	30.05.2025	10:17:54	52679,907
52679330	8	80	30.05.2025	10:18:00	52679,33
52679302	7	80	30.05.2025	10:18:06	52679,302
52679634	7	80	30.05.2025	10:18:12	52679,634
52679798	8	80	30.05.2025	10:18:18	52679,798
52680269	7	80	30.05.2025	10:18:24	52680,269
52681173	7	80	30.05.2025	10:18:30	52681,173
52682109	7	80	30.05.2025	10:18:36	52682,109
52681311	7	80	30.05.2025	10:18:42	52681,311
52682649	8	80	30.05.2025	10:18:48	52682,649
52688758	7	80	30.05.2025	10:18:54	52688,758
52696047	7	80	30.05.2025	10:19:00	52696,047
52697383	7	80	30.05.2025	10:19:06	52697,383
52696487	7	80	30.05.2025	10:19:12	52696,487
52698004	7	80	30.05.2025	10:19:18	52698,004
52696680	7	80	30.05.2025	10:19:24	52696,68
52697573	7	80	30.05.2025	10:19:30	52697,573
52697223	7	80	30.05.2025	10:19:36	52697,223
52698080	7	80	30.05.2025	10:19:42	52698,08
52698384	7	80	30.05.2025	10:19:48	52698,384
52697269	7	80	30.05.2025	10:19:54	52697,269
52694620	7	80	30.05.2025	10:20:00	52694,62
52691404	7	80	30.05.2025	10:20:06	52691,404
52683963	7	80	30.05.2025	10:20:12	52683,963
52683184	7	80	30.05.2025	10:20:18	52683,184
