FIELD	QMC	ST	DATE	TIME	var_field
52677926	7	80	02.06.2025	08:31:45	52677,926
52679170	7	80	02.06.2025	08:31:48	52679,17
52679595	7	80	02.06.2025	08:31:51	52679,595
52679521	7	80	02.06.2025	08:31:54	52679,521
52678903	7	80	02.06.2025	08:31:57	52678,903
52675244	7	80	02.06.2025	08:32:00	52675,244
52672023	8	80	02.06.2025	08:32:03	52672,023
52671751	8	80	02.06.2025	08:32:06	52671,751
52670892	7	80	02.06.2025	08:32:09	52670,892
52668185	8	80	02.06.2025	08:32:12	52668,185
52667751	7	80	02.06.2025	08:32:15	52667,751
52668905	7	80	02.06.2025	08:32:18	52668,905
52668160	8	80	02.06.2025	08:32:21	52668,16
52669269	7	80	02.06.2025	08:32:24	52669,269
52670786	7	80	02.06.2025	08:32:27	52670,786
52669111	8	80	02.06.2025	08:32:30	52669,111
52668983	7	80	02.06.2025	08:32:33	52668,983
52668437	7	80	02.06.2025	08:32:36	52668,437
52668111	8	80	02.06.2025	08:32:39	52668,111
52669677	7	80	02.06.2025	08:32:42	52669,677
52670042	7	80	02.06.2025	08:32:45	52670,042
52670908	7	80	02.06.2025	08:32:48	52670,908
52670888	7	80	02.06.2025	08:32:51	52670,888
52672593	8	80	02.06.2025	08:32:54	52672,593
52673555	7	80	02.06.2025	08:32:57	52673,555
52670007	7	80	02.06.2025	08:33:00	52670,007
52666703	7	80	02.06.2025	08:33:03	52666,703
52668059	7	80	02.06.2025	08:33:06	52668,059
52667145	7	80	02.06.2025	08:33:09	52667,145
52667158	7	80	02.06.2025	08:33:12	52667,158
52669643	7	80	02.06.2025	08:33:15	52669,643
52669385	8	80	02.06.2025	08:33:18	52669,385
52666779	7	80	02.06.2025	08:33:21	52666,779
52667241	8	80	02.06.2025	08:33:24	52667,241
52667265	7	80	02.06.2025	08:33:27	52667,265
52669016	7	80	02.06.2025	08:33:30	52669,016
52672253	7	80	02.06.2025	08:33:33	52672,253
52671825	7	80	02.06.2025	08:33:36	52671,825
52672462	7	80	02.06.2025	08:33:39	52672,462
52672257	7	80	02.06.2025	08:33:42	52672,257
52672618	7	80	02.06.2025	08:33:45	52672,618
52672713	7	80	02.06.2025	08:33:48	52672,713
52673103	7	80	02.06.2025	08:33:51	52673,103
52674902	7	80	02.06.2025	08:33:54	52674,902
52675970	7	80	02.06.2025	08:33:57	52675,97
52682020	7	80	02.06.2025	08:34:00	52682,02
52683226	7	80	02.06.2025	08:34:03	52683,226
52680910	7	80	02.06.2025	08:34:06	52680,91
52679375	7	80	02.06.2025	08:34:09	52679,375
52676562	7	80	02.06.2025	08:34:12	52676,562
52671776	7	80	02.06.2025	08:34:15	52671,776
52672855	7	80	02.06.2025	08:34:18	52672,855
52672649	7	80	02.06.2025	08:34:21	52672,649
52668396	7	80	02.06.2025	08:34:24	52668,396
52669499	7	80	02.06.2025	08:34:27	52669,499
52670234	7	80	02.06.2025	08:34:30	52670,234
52672533	7	80	02.06.2025	08:34:33	52672,533
52671570	7	80	02.06.2025	08:34:36	52671,57
52671208	7	80	02.06.2025	08:34:39	52671,208
52669965	7	80	02.06.2025	08:34:42	52669,965
52672019	7	80	02.06.2025	08:34:45	52672,019
52672855	7	80	02.06.2025	08:34:48	52672,855
52671461	8	80	02.06.2025	08:34:51	52671,461
52672709	7	80	02.06.2025	08:34:54	52672,709
52672895	8	80	02.06.2025	08:34:57	52672,895
52671860	8	80	02.06.2025	08:35:00	52671,86
52671142	7	80	02.06.2025	08:35:03	52671,142
52670199	7	80	02.06.2025	08:35:06	52670,199
52667628	7	80	02.06.2025	08:35:09	52667,628
52669307	8	80	02.06.2025	08:35:12	52669,307
52669080	7	80	02.06.2025	08:35:15	52669,08
52669258	8	80	02.06.2025	08:35:18	52669,258
52672624	7	80	02.06.2025	08:35:21	52672,624
52671262	7	80	02.06.2025	08:35:24	52671,262
52672975	7	80	02.06.2025	08:35:27	52672,975
52673451	7	80	02.06.2025	08:35:30	52673,451
52673799	7	80	02.06.2025	08:35:33	52673,799
52673427	7	80	02.06.2025	08:35:36	52673,427
52673693	7	80	02.06.2025	08:35:39	52673,693
52671639	7	80	02.06.2025	08:35:42	52671,639
52672423	7	80	02.06.2025	08:35:45	52672,423
52673136	7	80	02.06.2025	08:35:48	52673,136
52673039	7	80	02.06.2025	08:35:51	52673,039
52672999	7	80	02.06.2025	08:35:54	52672,999
52672461	7	80	02.06.2025	08:35:57	52672,461
52671986	7	80	02.06.2025	08:36:00	52671,986
52671940	7	80	02.06.2025	08:36:03	52671,94
52671728	7	80	02.06.2025	08:36:06	52671,728
52667669	7	80	02.06.2025	08:36:09	52667,669
52667735	7	80	02.06.2025	08:36:12	52667,735
52667386	8	80	02.06.2025	08:36:15	52667,386
52666551	7	80	02.06.2025	08:36:18	52666,551
52666022	7	80	02.06.2025	08:36:21	52666,022
52666166	7	80	02.06.2025	08:36:24	52666,166
52665950	7	80	02.06.2025	08:36:27	52665,95
52664785	7	80	02.06.2025	08:36:30	52664,785
52666305	7	80	02.06.2025	08:36:33	52666,305
52668447	8	80	02.06.2025	08:36:36	52668,447
52670712	7	80	02.06.2025	08:36:39	52670,712
52674195	7	80	02.06.2025	08:36:42	52674,195
52673754	7	80	02.06.2025	08:36:45	52673,754
52674415	7	80	02.06.2025	08:36:48	52674,415
52673807	7	80	02.06.2025	08:36:51	52673,807
52671305	7	80	02.06.2025	08:36:54	52671,305
52669108	7	80	02.06.2025	08:36:57	52669,108
52668224	7	80	02.06.2025	08:37:00	52668,224
52667531	7	80	02.06.2025	08:37:03	52667,531
52667322	8	80	02.06.2025	08:37:06	52667,322
52667542	7	80	02.06.2025	08:37:09	52667,542
52668816	7	80	02.06.2025	08:37:12	52668,816
52665889	7	80	02.06.2025	08:37:15	52665,889
52667029	7	80	02.06.2025	08:37:18	52667,029
52666910	7	80	02.06.2025	08:37:21	52666,91
52665633	7	80	02.06.2025	08:37:24	52665,633
52663514	7	80	02.06.2025	08:37:27	52663,514
52662635	7	80	02.06.2025	08:37:30	52662,635
52661826	8	80	02.06.2025	08:37:33	52661,826
52661345	7	80	02.06.2025	08:37:36	52661,345
52660572	7	80	02.06.2025	08:37:39	52660,572
52657655	7	80	02.06.2025	08:37:42	52657,655
52658535	7	80	02.06.2025	08:37:45	52658,535
52659477	8	80	02.06.2025	08:37:48	52659,477
52660182	7	80	02.06.2025	08:37:51	52660,182
52658602	7	80	02.06.2025	08:37:54	52658,602
52659932	7	80	02.06.2025	08:37:57	52659,932
52664296	7	80	02.06.2025	08:38:00	52664,296
52663353	7	80	02.06.2025	08:38:03	52663,353
52662784	7	80	02.06.2025	08:38:06	52662,784
52662051	7	80	02.06.2025	08:38:09	52662,051
52663396	7	80	02.06.2025	08:38:12	52663,396
52665016	7	80	02.06.2025	08:38:15	52665,016
52666640	7	80	02.06.2025	08:38:18	52666,64
52666344	7	80	02.06.2025	08:38:21	52666,344
52664856	7	80	02.06.2025	08:38:24	52664,856
52664074	7	80	02.06.2025	08:38:27	52664,074
52663185	7	80	02.06.2025	08:38:30	52663,185
52661779	6	80	02.06.2025	08:38:33	52661,779
52662567	7	80	02.06.2025	08:38:36	52662,567
52663038	8	80	02.06.2025	08:38:39	52663,038
52664219	7	80	02.06.2025	08:38:42	52664,219
52662554	7	80	02.06.2025	08:38:45	52662,554
52661496	7	80	02.06.2025	08:38:48	52661,496
52661952	7	80	02.06.2025	08:38:51	52661,952
52660048	7	80	02.06.2025	08:38:54	52660,048
52661642	7	80	02.06.2025	08:38:57	52661,642
52662157	7	80	02.06.2025	08:39:00	52662,157
52668994	8	80	02.06.2025	08:39:03	52668,994
52674202	7	80	02.06.2025	08:39:06	52674,202
52675856	8	80	02.06.2025	08:39:09	52675,856
52678625	8	80	02.06.2025	08:39:12	52678,625
52680180	7	80	02.06.2025	08:39:15	52680,18
52680781	8	80	02.06.2025	08:39:18	52680,781
52680352	7	80	02.06.2025	08:39:21	52680,352
52678813	7	80	02.06.2025	08:39:24	52678,813
52678449	7	80	02.06.2025	08:39:27	52678,449
52677183	7	80	02.06.2025	08:39:30	52677,183
52675656	7	80	02.06.2025	08:39:33	52675,656
52671459	7	80	02.06.2025	08:39:36	52671,459
52668150	7	80	02.06.2025	08:39:39	52668,15
52667514	7	80	02.06.2025	08:39:42	52667,514
52664887	7	80	02.06.2025	08:39:45	52664,887
52665039	7	80	02.06.2025	08:39:48	52665,039
52667168	7	80	02.06.2025	08:39:51	52667,168
52672335	7	80	02.06.2025	08:39:54	52672,335
52672634	7	80	02.06.2025	08:39:57	52672,634
52676380	7	80	02.06.2025	08:40:00	52676,38
52678323	7	80	02.06.2025	08:40:03	52678,323
52677463	7	80	02.06.2025	08:40:06	52677,463
52675294	8	80	02.06.2025	08:40:09	52675,294
52674640	7	80	02.06.2025	08:40:12	52674,64
52674304	7	80	02.06.2025	08:40:15	52674,304
52678584	7	80	02.06.2025	08:40:18	52678,584
52679611	8	80	02.06.2025	08:40:21	52679,611
52679627	7	80	02.06.2025	08:40:24	52679,627
52680443	7	80	02.06.2025	08:40:27	52680,443
52681774	7	80	02.06.2025	08:40:30	52681,774
52680849	7	80	02.06.2025	08:40:33	52680,849
52678909	7	80	02.06.2025	08:40:36	52678,909
52680484	7	80	02.06.2025	08:40:39	52680,484
52680238	7	80	02.06.2025	08:40:42	52680,238
52682683	7	80	02.06.2025	08:40:45	52682,683
52682391	7	80	02.06.2025	08:40:48	52682,391
52682802	7	80	02.06.2025	08:40:51	52682,802
52686620	7	80	02.06.2025	08:40:54	52686,62
52685803	8	80	02.06.2025	08:40:57	52685,803
52685355	7	80	02.06.2025	08:41:00	52685,355
52678238	7	80	02.06.2025	08:41:03	52678,238
52677002	8	80	02.06.2025	08:41:06	52677,002
52674720	7	80	02.06.2025	08:41:09	52674,72
52671719	8	80	02.06.2025	08:41:12	52671,719
52669898	7	80	02.06.2025	08:41:15	52669,898
52666698	7	80	02.06.2025	08:41:18	52666,698
52664390	8	80	02.06.2025	08:41:21	52664,39
52665385	7	80	02.06.2025	08:41:24	52665,385
52665020	7	80	02.06.2025	08:41:27	52665,02
52664552	7	80	02.06.2025	08:41:30	52664,552
52663764	7	80	02.06.2025	08:41:33	52663,764
52665726	7	80	02.06.2025	08:41:36	52665,726
52664213	7	80	02.06.2025	08:41:39	52664,213
52664757	7	80	02.06.2025	08:41:42	52664,757
52668387	7	80	02.06.2025	08:41:45	52668,387
52668110	8	80	02.06.2025	08:41:48	52668,11
52665712	7	80	02.06.2025	08:41:51	52665,712
52665571	7	80	02.06.2025	08:41:54	52665,571
52663660	7	80	02.06.2025	08:41:57	52663,66
52663623	8	80	02.06.2025	08:42:00	52663,623
52663657	7	80	02.06.2025	08:42:03	52663,657
52661273	7	80	02.06.2025	08:42:06	52661,273
52657975	8	80	02.06.2025	08:42:09	52657,975
52660515	7	80	02.06.2025	08:42:12	52660,515
52661580	8	80	02.06.2025	08:42:15	52661,58
52667345	8	80	02.06.2025	08:42:18	52667,345
52664431	7	80	02.06.2025	08:42:21	52664,431
52664517	7	80	02.06.2025	08:42:24	52664,517
52665767	8	80	02.06.2025	08:42:27	52665,767
52667107	7	80	02.06.2025	08:42:30	52667,107
52667067	8	80	02.06.2025	08:42:33	52667,067
52661374	8	80	02.06.2025	08:42:36	52661,374
52657068	7	80	02.06.2025	08:42:39	52657,068
52657270	8	80	02.06.2025	08:42:42	52657,27
52655384	7	80	02.06.2025	08:42:45	52655,384
52657170	7	80	02.06.2025	08:42:48	52657,17
52658326	7	80	02.06.2025	08:42:51	52658,326
52658453	8	80	02.06.2025	08:42:54	52658,453
52658077	7	80	02.06.2025	08:42:57	52658,077
52658052	7	80	02.06.2025	08:43:00	52658,052
52661314	7	80	02.06.2025	08:43:03	52661,314
52660841	7	80	02.06.2025	08:43:06	52660,841
52661499	7	80	02.06.2025	08:43:09	52661,499
52661493	7	80	02.06.2025	08:43:12	52661,493
52660048	8	80	02.06.2025	08:43:15	52660,048
52660781	8	80	02.06.2025	08:43:18	52660,781
52661122	7	80	02.06.2025	08:43:21	52661,122
52661322	7	80	02.06.2025	08:43:24	52661,322
52661824	7	80	02.06.2025	08:43:27	52661,824
52661813	7	80	02.06.2025	08:43:30	52661,813
52662278	7	80	02.06.2025	08:43:33	52662,278
52662900	7	80	02.06.2025	08:43:36	52662,9
52664492	7	80	02.06.2025	08:43:39	52664,492
52666963	6	80	02.06.2025	08:43:42	52666,963
52670020	7	80	02.06.2025	08:43:45	52670,02
52674058	7	80	02.06.2025	08:43:48	52674,058
52673439	7	80	02.06.2025	08:43:51	52673,439
52673144	8	80	02.06.2025	08:43:54	52673,144
52672299	7	80	02.06.2025	08:43:57	52672,299
52671877	7	80	02.06.2025	08:44:00	52671,877
52671159	7	80	02.06.2025	08:44:03	52671,159
52671531	7	80	02.06.2025	08:44:06	52671,531
52671682	7	80	02.06.2025	08:44:09	52671,682
52671964	7	80	02.06.2025	08:44:12	52671,964
52673133	7	80	02.06.2025	08:44:15	52673,133
52673818	7	80	02.06.2025	08:44:18	52673,818
52673497	7	80	02.06.2025	08:44:21	52673,497
52673879	7	80	02.06.2025	08:44:24	52673,879
52674016	7	80	02.06.2025	08:44:27	52674,016
52672317	7	80	02.06.2025	08:44:30	52672,317
52671232	7	80	02.06.2025	08:44:33	52671,232
52670989	7	80	02.06.2025	08:44:36	52670,989
52671105	7	80	02.06.2025	08:44:39	52671,105
52671635	8	80	02.06.2025	08:44:42	52671,635
52671709	7	80	02.06.2025	08:44:45	52671,709
52672550	7	80	02.06.2025	08:44:48	52672,55
52673325	7	80	02.06.2025	08:44:51	52673,325
52674031	7	80	02.06.2025	08:44:54	52674,031
52674298	7	80	02.06.2025	08:44:57	52674,298
52673283	7	80	02.06.2025	08:45:00	52673,283
52673065	7	80	02.06.2025	08:45:03	52673,065
52670215	8	80	02.06.2025	08:45:06	52670,215
52669291	7	80	02.06.2025	08:45:09	52669,291
52670954	7	80	02.06.2025	08:45:12	52670,954
52671595	7	80	02.06.2025	08:45:15	52671,595
52671527	7	80	02.06.2025	08:45:18	52671,527
52667685	7	80	02.06.2025	08:45:21	52667,685
52666487	7	80	02.06.2025	08:45:24	52666,487
52668233	7	80	02.06.2025	08:45:27	52668,233
52669712	7	80	02.06.2025	08:45:30	52669,712
52667096	7	80	02.06.2025	08:45:33	52667,096
52668640	7	80	02.06.2025	08:45:36	52668,64
52670060	7	80	02.06.2025	08:45:39	52670,06
52670261	7	80	02.06.2025	08:45:42	52670,261
52670764	7	80	02.06.2025	08:45:45	52670,764
52669757	8	80	02.06.2025	08:45:48	52669,757
52666655	7	80	02.06.2025	08:45:51	52666,655
52664498	7	80	02.06.2025	08:45:54	52664,498
52662087	7	80	02.06.2025	08:45:57	52662,087
52665663	7	80	02.06.2025	08:46:00	52665,663
52668256	7	80	02.06.2025	08:46:03	52668,256
52669553	7	80	02.06.2025	08:46:06	52669,553
52669145	7	80	02.06.2025	08:46:09	52669,145
52667399	7	80	02.06.2025	08:46:12	52667,399
52664192	7	80	02.06.2025	08:46:15	52664,192
52664320	7	80	02.06.2025	08:46:18	52664,32
52660055	7	80	02.06.2025	08:46:21	52660,055
52658604	7	80	02.06.2025	08:46:24	52658,604
52659357	8	80	02.06.2025	08:46:27	52659,357
52658798	7	80	02.06.2025	08:46:30	52658,798
52659256	7	80	02.06.2025	08:46:33	52659,256
52658641	8	80	02.06.2025	08:46:36	52658,641
52658375	8	80	02.06.2025	08:46:39	52658,375
52660095	7	80	02.06.2025	08:46:42	52660,095
52661499	7	80	02.06.2025	08:46:45	52661,499
52662686	7	80	02.06.2025	08:46:48	52662,686
52662133	7	80	02.06.2025	08:46:51	52662,133
52659815	7	80	02.06.2025	08:46:54	52659,815
52658363	7	80	02.06.2025	08:46:57	52658,363
52657370	7	80	02.06.2025	08:47:00	52657,37
52657260	7	80	02.06.2025	08:47:03	52657,26
52660834	7	80	02.06.2025	08:47:06	52660,834
52665095	7	80	02.06.2025	08:47:09	52665,095
52671619	7	80	02.06.2025	08:47:12	52671,619
52676666	7	80	02.06.2025	08:47:15	52676,666
52672805	7	80	02.06.2025	08:47:18	52672,805
52672724	7	80	02.06.2025	08:47:21	52672,724
52674422	8	80	02.06.2025	08:47:24	52674,422
52676619	7	80	02.06.2025	08:47:27	52676,619
52675333	7	80	02.06.2025	08:47:30	52675,333
52675878	7	80	02.06.2025	08:47:33	52675,878
52675916	7	80	02.06.2025	08:47:36	52675,916
52672944	7	80	02.06.2025	08:47:39	52672,944
52665733	7	80	02.06.2025	08:47:42	52665,733
52668531	8	80	02.06.2025	08:47:45	52668,531
52667267	7	80	02.06.2025	08:47:48	52667,267
52668620	7	80	02.06.2025	08:47:51	52668,62
52667708	8	80	02.06.2025	08:47:54	52667,708
52666543	7	80	02.06.2025	08:47:57	52666,543
52665049	8	80	02.06.2025	08:48:00	52665,049
52664868	7	80	02.06.2025	08:48:03	52664,868
52665221	7	80	02.06.2025	08:48:06	52665,221
52665625	7	80	02.06.2025	08:48:09	52665,625
52661221	7	80	02.06.2025	08:48:12	52661,221
52659468	7	80	02.06.2025	08:48:15	52659,468
52659582	7	80	02.06.2025	08:48:18	52659,582
52659913	7	80	02.06.2025	08:48:21	52659,913
52661359	7	80	02.06.2025	08:48:24	52661,359
52660484	7	80	02.06.2025	08:48:27	52660,484
52661263	7	80	02.06.2025	08:48:30	52661,263
52664314	7	80	02.06.2025	08:48:33	52664,314
52666251	7	80	02.06.2025	08:48:36	52666,251
52666911	7	80	02.06.2025	08:48:39	52666,911
52666418	7	80	02.06.2025	08:48:42	52666,418
52663445	7	80	02.06.2025	08:48:45	52663,445
52661452	7	80	02.06.2025	08:48:48	52661,452
52659636	7	80	02.06.2025	08:48:51	52659,636
52659065	8	80	02.06.2025	08:48:54	52659,065
52659138	7	80	02.06.2025	08:48:57	52659,138
52656883	7	80	02.06.2025	08:49:00	52656,883
52658095	7	80	02.06.2025	08:49:03	52658,095
52662030	7	80	02.06.2025	08:49:06	52662,03
52664842	8	80	02.06.2025	08:49:09	52664,842
52666141	8	80	02.06.2025	08:49:12	52666,141
52664869	7	80	02.06.2025	08:49:15	52664,869
52669418	7	80	02.06.2025	08:49:18	52669,418
52669620	7	80	02.06.2025	08:49:21	52669,62
52667900	7	80	02.06.2025	08:49:24	52667,9
52666969	8	80	02.06.2025	08:49:27	52666,969
52667365	7	80	02.06.2025	08:49:30	52667,365
52666153	7	80	02.06.2025	08:49:33	52666,153
52665416	7	80	02.06.2025	08:49:36	52665,416
52665093	7	80	02.06.2025	08:49:39	52665,093
52666744	7	80	02.06.2025	08:49:42	52666,744
52669181	7	80	02.06.2025	08:49:45	52669,181
52670072	7	80	02.06.2025	08:49:48	52670,072
52670362	8	80	02.06.2025	08:49:51	52670,362
52669930	7	80	02.06.2025	08:49:54	52669,93
52669429	7	80	02.06.2025	08:49:57	52669,429
52666511	8	80	02.06.2025	08:50:00	52666,511
52662776	7	80	02.06.2025	08:50:03	52662,776
52659516	7	80	02.06.2025	08:50:06	52659,516
52658235	7	80	02.06.2025	08:50:09	52658,235
52660233	7	80	02.06.2025	08:50:12	52660,233
52662539	7	80	02.06.2025	08:50:15	52662,539
52664198	7	80	02.06.2025	08:50:18	52664,198
52666541	7	80	02.06.2025	08:50:21	52666,541
52656507	7	80	02.06.2025	08:50:24	52656,507
52648198	8	80	02.06.2025	08:50:27	52648,198
52647775	7	80	02.06.2025	08:50:30	52647,775
52644153	8	80	02.06.2025	08:50:33	52644,153
52644090	7	80	02.06.2025	08:50:36	52644,09
52645355	7	80	02.06.2025	08:50:39	52645,355
52646071	7	80	02.06.2025	08:50:42	52646,071
52649352	7	80	02.06.2025	08:50:45	52649,352
52652737	7	80	02.06.2025	08:50:48	52652,737
52655346	7	80	02.06.2025	08:50:51	52655,346
52653964	7	80	02.06.2025	08:50:54	52653,964
52654416	7	80	02.06.2025	08:50:57	52654,416
52655247	8	80	02.06.2025	08:51:00	52655,247
52654502	8	80	02.06.2025	08:51:03	52654,502
52656829	7	80	02.06.2025	08:51:06	52656,829
52657017	8	80	02.06.2025	08:51:09	52657,017
52657838	7	80	02.06.2025	08:51:12	52657,838
52659647	7	80	02.06.2025	08:51:15	52659,647
52659917	7	80	02.06.2025	08:51:18	52659,917
52660447	8	80	02.06.2025	08:51:21	52660,447
52656392	7	80	02.06.2025	08:51:24	52656,392
52657059	7	80	02.06.2025	08:51:27	52657,059
52660369	7	80	02.06.2025	08:51:30	52660,369
52660478	8	80	02.06.2025	08:51:33	52660,478
52663925	7	80	02.06.2025	08:51:36	52663,925
52664071	7	80	02.06.2025	08:51:39	52664,071
52664118	7	80	02.06.2025	08:51:42	52664,118
52660449	7	80	02.06.2025	08:51:45	52660,449
52658298	8	80	02.06.2025	08:51:48	52658,298
52655018	7	80	02.06.2025	08:51:51	52655,018
52656626	7	80	02.06.2025	08:51:54	52656,626
52658073	7	80	02.06.2025	08:51:57	52658,073
52657761	8	80	02.06.2025	08:52:00	52657,761
52656164	7	80	02.06.2025	08:52:03	52656,164
52654585	7	80	02.06.2025	08:52:06	52654,585
52654291	8	80	02.06.2025	08:52:09	52654,291
52651463	7	80	02.06.2025	08:52:12	52651,463
52650903	7	80	02.06.2025	08:52:15	52650,903
52653293	7	80	02.06.2025	08:52:18	52653,293
52654844	7	80	02.06.2025	08:52:21	52654,844
52656604	7	80	02.06.2025	08:52:24	52656,604
52654805	7	80	02.06.2025	08:52:27	52654,805
52654782	7	80	02.06.2025	08:52:30	52654,782
52655941	7	80	02.06.2025	08:52:33	52655,941
52657421	7	80	02.06.2025	08:52:36	52657,421
52659246	7	80	02.06.2025	08:52:39	52659,246
52661197	7	80	02.06.2025	08:52:42	52661,197
52662502	7	80	02.06.2025	08:52:45	52662,502
52662748	7	80	02.06.2025	08:52:48	52662,748
52662085	7	80	02.06.2025	08:52:51	52662,085
52664945	7	80	02.06.2025	08:52:54	52664,945
52664141	7	80	02.06.2025	08:52:57	52664,141
52664288	7	80	02.06.2025	08:53:00	52664,288
52665485	7	80	02.06.2025	08:53:03	52665,485
52667433	7	80	02.06.2025	08:53:06	52667,433
52669239	7	80	02.06.2025	08:53:09	52669,239
52669554	7	80	02.06.2025	08:53:12	52669,554
52669010	7	80	02.06.2025	08:53:15	52669,01
52667872	7	80	02.06.2025	08:53:18	52667,872
52666826	7	80	02.06.2025	08:53:21	52666,826
52666160	7	80	02.06.2025	08:53:24	52666,16
52666000	7	80	02.06.2025	08:53:27	52666
52669415	7	80	02.06.2025	08:53:30	52669,415
52672143	7	80	02.06.2025	08:53:33	52672,143
52673480	7	80	02.06.2025	08:53:36	52673,48
52674007	8	80	02.06.2025	08:53:39	52674,007
52675077	7	80	02.06.2025	08:53:42	52675,077
52675476	7	80	02.06.2025	08:53:45	52675,476
52674327	7	80	02.06.2025	08:53:48	52674,327
52673475	7	80	02.06.2025	08:53:51	52673,475
52674046	7	80	02.06.2025	08:53:54	52674,046
52675132	7	80	02.06.2025	08:53:57	52675,132
52674764	7	80	02.06.2025	08:54:00	52674,764
52677976	7	80	02.06.2025	08:54:03	52677,976
52675807	7	80	02.06.2025	08:54:06	52675,807
52676457	7	80	02.06.2025	08:54:09	52676,457
52677997	7	80	02.06.2025	08:54:12	52677,997
52675042	7	80	02.06.2025	08:54:15	52675,042
52677814	8	80	02.06.2025	08:54:18	52677,814
52679136	8	80	02.06.2025	08:54:21	52679,136
52677041	7	80	02.06.2025	08:54:24	52677,041
52674566	8	80	02.06.2025	08:54:27	52674,566
52673060	7	80	02.06.2025	08:54:30	52673,06
52673717	7	80	02.06.2025	08:54:33	52673,717
52676213	7	80	02.06.2025	08:54:36	52676,213
52678228	7	80	02.06.2025	08:54:39	52678,228
52677842	7	80	02.06.2025	08:54:42	52677,842
52677381	7	80	02.06.2025	08:54:45	52677,381
52674096	7	80	02.06.2025	08:54:48	52674,096
52671041	7	80	02.06.2025	08:54:51	52671,041
52670761	7	80	02.06.2025	08:54:54	52670,761
52669579	7	80	02.06.2025	08:54:57	52669,579
52671011	7	80	02.06.2025	08:55:00	52671,011
52665971	7	80	02.06.2025	08:55:03	52665,971
52663386	8	80	02.06.2025	08:55:06	52663,386
52664594	7	80	02.06.2025	08:55:09	52664,594
52666963	7	80	02.06.2025	08:55:12	52666,963
52668279	8	80	02.06.2025	08:55:15	52668,279
52668866	7	80	02.06.2025	08:55:18	52668,866
52668172	7	80	02.06.2025	08:55:21	52668,172
52667229	7	80	02.06.2025	08:55:24	52667,229
52665931	7	80	02.06.2025	08:55:27	52665,931
52665940	7	80	02.06.2025	08:55:30	52665,94
52662120	7	80	02.06.2025	08:55:33	52662,12
52662953	7	80	02.06.2025	08:55:36	52662,953
52662053	8	80	02.06.2025	08:55:39	52662,053
52662769	7	80	02.06.2025	08:55:42	52662,769
52664181	7	80	02.06.2025	08:55:45	52664,181
