Line	pr	pk	X_end	Y_end	TIME	DATE	T_bottoom	T_top
2	2	16.215	364413.9936	6178519.859	09:53:07	30.05.2025	52637703	52629147
2	2	16.308	364414.041	6178519.778	09:53:07	30.05.2025	52637702	52629532
2	2	16.402	364414.088	6178519.697	09:53:07	30.05.2025	52637850	52629983
2	2	16.495	364414.1354	6178519.616	09:53:08	30.05.2025	52637912	52630301
2	2	16.589	364414.1823	6178519.536	09:53:08	30.05.2025	52638309	52630973
2	2	16.682	364414.2297	6178519.455	09:53:08	30.05.2025	52638921	52631439
2	2	16.776	364414.2766	6178519.374	09:53:08	30.05.2025	52639731	52632279
2	2	16.869	364414.324	6178519.293	09:53:08	30.05.2025	52640829	52632466
2	2	16.963	364414.3709	6178519.213	09:53:08	30.05.2025	52642055	52632927
2	2	17.056	364413.3968	6178520.883	09:53:08	30.05.2025	52643295	52633472
2	2	17.15	364413.4437	6178520.802	09:53:08	30.05.2025	52644474	52633963
2	2	17.243	364413.4906	6178520.722	09:53:08	30.05.2025	52645758	52634692
2	2	17.336	364413.538	6178520.641	09:53:08	30.05.2025	52646352	52635453
2	2	17.43	364413.5849	6178520.561	09:53:09	30.05.2025	52646211	52636185
2	2	17.523	364413.6323	6178520.479	09:53:09	30.05.2025	52645888	52636728
2	2	17.617	364413.6792	6178520.399	09:53:09	30.05.2025	52646563	52637048
2	2	17.71	364413.7266	6178520.318	09:53:09	30.05.2025	52648154	52637541
2	2	17.804	364413.7736	6178520.238	09:53:09	30.05.2025	52650508	52637674
2	2	17.897	364413.821	6178520.157	09:53:09	30.05.2025	52654266	52638410
2	2	17.991	364413.8679	6178520.076	09:53:09	30.05.2025	52659357	52638541
2	2	18.084	364412.8943	6178521.745	09:53:09	30.05.2025	52665137	52638775
2	2	18.178	364412.9412	6178521.665	09:53:09	30.05.2025	52669596	52638814
2	2	18.271	364412.9881	6178521.584	09:53:09	30.05.2025	52672521	52639038
2	2	18.364	364413.0355	6178521.503	09:53:10	30.05.2025	52675236	52639319
2	2	18.458	364413.0824	6178521.423	09:53:10	30.05.2025	52678477	52639749
2	2	18.551	364413.1298	6178521.342	09:53:10	30.05.2025	52680695	52640404
2	2	18.645	364413.1767	6178521.261	09:53:10	30.05.2025	52677524	52640581
2	2	18.738	364413.2241	6178521.18	09:53:10	30.05.2025	52669368	52640712
2	2	18.832	364413.271	6178521.1	09:53:10	30.05.2025	52662793	52640588
2	2	18.925	364413.3184	6178521.019	09:53:10	30.05.2025	52657037	52640764
2	2	19.019	364412.3917	6178522.607	09:53:10	30.05.2025	52652903	52640884
2	2	19.112	364412.4391	6178522.526	09:53:10	30.05.2025	52649152	52641148
2	2	19.206	364412.486	6178522.446	09:53:10	30.05.2025	52645928	52641557
2	2	19.299	364412.5335	6178522.365	09:53:11	30.05.2025	52644489	52641482
2	2	19.393	364412.5804	6178522.284	09:53:11	30.05.2025	52644465	52641491
2	2	19.486	364412.6273	6178522.204	09:53:11	30.05.2025	52644902	52641363
2	2	19.579	364412.6747	6178522.123	09:53:11	30.05.2025	52645543	52641639
2	2	19.673	364412.7216	6178522.043	09:53:11	30.05.2025	52646141	52641817
2	2	19.766	364412.769	6178521.961	09:53:11	30.05.2025	52646807	52642015
2	2	19.86	364412.8159	6178521.881	09:53:11	30.05.2025	52647096	52642268
2	2	19.953	364412.8623	6178521.802	09:53:11	30.05.2025	52647150	52642325
2	2	20.045	364411.8892	6178523.47	09:53:11	30.05.2025	52647314	52642496
2	2	20.136	364411.9351	6178523.391	09:53:11	30.05.2025	52647537	52642362
2	2	20.227	364411.981	6178523.313	09:53:12	30.05.2025	52647713	52642653
2	2	20.318	364412.0269	6178523.234	09:53:12	30.05.2025	52648237	52642876
2	2	20.409	364412.0728	6178523.155	09:53:12	30.05.2025	52648992	52643316
2	2	20.5	364412.1187	6178523.077	09:53:12	30.05.2025	52650118	52643712
2	2	20.591	364412.1646	6178522.998	09:53:12	30.05.2025	52651384	52643955
2	2	20.682	364412.2105	6178522.92	09:53:12	30.05.2025	52652734	52644396
2	2	20.773	364412.2564	6178522.841	09:53:12	30.05.2025	52654312	52644587
2	2	20.864	364412.3023	6178522.763	09:53:12	30.05.2025	52656134	52644975
2	2	20.955	364412.3477	6178522.685	09:53:12	30.05.2025	52658997	52645232
2	2	21.045	364411.3867	6178524.332	09:53:12	30.05.2025	52664182	52645781
2	2	21.136	364411.4326	6178524.253	09:53:13	30.05.2025	52673009	52645896
2	2	21.227	364411.4785	6178524.175	09:53:13	30.05.2025	52685479	52646271
2	2	21.318	364411.5244	6178524.096	09:53:13	30.05.2025	52692620	52646430
2	2	21.409	364411.5703	6178524.018	09:53:13	30.05.2025	52679704	52646500
2	2	21.5	364411.6162	6178523.939	09:53:13	30.05.2025	52655395	52647011
2	2	21.591	364411.6621	6178523.861	09:53:13	30.05.2025	52633288	52647058
2	2	21.682	364411.708	6178523.782	09:53:13	30.05.2025	52626351	52647311
2	2	21.773	364411.7538	6178523.703	09:53:13	30.05.2025	52632713	52647550
2	2	21.864	364411.7997	6178523.625	09:53:13	30.05.2025	52644367	52648200
2	2	21.955	364411.8451	6178523.547	09:53:13	30.05.2025	52654295	52648776
2	2	22.045	364410.8841	6178525.194	09:53:14	30.05.2025	52658922	52648823
2	2	22.136	364410.93	6178525.116	09:53:14	30.05.2025	52660755	52649195
2	2	22.227	364410.9759	6178525.037	09:53:14	30.05.2025	52661721	52649484
2	2	22.318	364411.0218	6178524.959	09:53:14	30.05.2025	52662379	52649800
2	2	22.409	364411.0677	6178524.88	09:53:14	30.05.2025	52662913	52649841
2	2	22.5	364411.1136	6178524.802	09:53:14	30.05.2025	52662910	52650380
2	2	22.591	364411.1595	6178524.723	09:53:14	30.05.2025	52662249	52650374
2	2	22.682	364411.2054	6178524.644	09:53:14	30.05.2025	52660905	52650532
2	2	22.773	364411.2513	6178524.566	09:53:14	30.05.2025	52659863	52650519
2	2	22.864	364411.2972	6178524.487	09:53:14	30.05.2025	52659288	52650521
2	2	22.955	364411.3426	6178524.41	09:53:15	30.05.2025	52659176	52650728
2	2	23.045	364410.3816	6178526.057	09:53:15	30.05.2025	52659313	52651014
2	2	23.136	364410.4275	6178525.978	09:53:15	30.05.2025	52660122	52650899
2	2	23.227	364410.4734	6178525.9	09:53:15	30.05.2025	52661526	52651009
2	2	23.318	364410.5193	6178525.821	09:53:15	30.05.2025	52662751	52650995
2	2	23.409	364410.5652	6178525.742	09:53:15	30.05.2025	52663794	52651073
2	2	23.5	364410.6111	6178525.664	09:53:15	30.05.2025	52664898	52651300
2	2	23.591	364410.657	6178525.585	09:53:15	30.05.2025	52666477	52651472
2	2	23.682	364410.7029	6178525.507	09:53:15	30.05.2025	52667531	52651766
2	2	23.773	364410.7488	6178525.428	09:53:15	30.05.2025	52666357	52651755
2	2	23.864	364410.7947	6178525.35	09:53:16	30.05.2025	52661815	52651884
2	2	23.955	364410.8401	6178525.272	09:53:16	30.05.2025	52658074	52651943
2	2	24.045	364409.8791	6178526.919	09:53:16	30.05.2025	52655723	52651970
2	2	24.136	364409.925	6178526.841	09:53:16	30.05.2025	52654747	52652119
2	2	24.227	364409.9709	6178526.762	09:53:16	30.05.2025	52654789	52652064
2	2	24.318	364410.0168	6178526.683	09:53:16	30.05.2025	52655238	52652362
2	2	24.409	364410.0627	6178526.605	09:53:16	30.05.2025	52655868	52652690
2	2	24.5	364410.1086	6178526.526	09:53:16	30.05.2025	52656635	52652526
2	2	24.591	364410.1545	6178526.448	09:53:16	30.05.2025	52657113	52652944
2	2	24.682	364410.2004	6178526.369	09:53:16	30.05.2025	52657325	52652617
2	2	24.773	364410.2463	6178526.29	09:53:17	30.05.2025	52657612	52652839
2	2	24.864	364410.2922	6178526.212	09:53:17	30.05.2025	52657828	52653055
2	2	24.955	364410.3375	6178526.134	09:53:17	30.05.2025	52657960	52653059
2	2	25.045	364409.3765	6178527.781	09:53:17	30.05.2025	52657999	52653447
2	2	25.136	364409.4224	6178527.703	09:53:17	30.05.2025	52657536	52653519
2	2	25.227	364409.4683	6178527.624	09:53:17	30.05.2025	52657112	52653638
2	2	25.318	364409.5142	6178527.546	09:53:17	30.05.2025	52657415	52653350
2	2	25.409	364409.5601	6178527.467	09:53:17	30.05.2025	52658177	52653530
2	2	25.5	364409.606	6178527.389	09:53:17	30.05.2025	52659437	52653640
2	2	25.591	364409.6519	6178527.31	09:53:17	30.05.2025	52660936	52653528
2	2	25.682	364409.6978	6178527.231	09:53:18	30.05.2025	52661387	52653820
2	2	25.773	364409.7437	6178527.153	09:53:18	30.05.2025	52661189	52653875
2	2	25.864	364409.7896	6178527.074	09:53:18	30.05.2025	52661217	52653929
2	2	25.955	364409.835	6178526.997	09:53:18	30.05.2025	52661876	52654090
2	2	26.045	364408.874	6178528.644	09:53:18	30.05.2025	52663036	52654195
2	2	26.136	364408.9199	6178528.565	09:53:18	30.05.2025	52664255	52654457
2	2	26.227	364408.9658	6178528.487	09:53:18	30.05.2025	52664567	52654844
2	2	26.318	364409.0117	6178528.408	09:53:18	30.05.2025	52663348	52654961
2	2	26.409	364409.0576	6178528.329	09:53:18	30.05.2025	52662554	52654770
2	2	26.5	364409.1035	6178528.251	09:53:18	30.05.2025	52662770	52655147
2	2	26.591	364409.1494	6178528.172	09:53:19	30.05.2025	52663505	52655218
2	2	26.682	364409.1953	6178528.094	09:53:19	30.05.2025	52664185	52654977
2	2	26.773	364409.2412	6178528.015	09:53:19	30.05.2025	52664370	52654927
2	2	26.864	364409.2871	6178527.937	09:53:19	30.05.2025	52663562	52654959
2	2	26.955	364409.3325	6178527.859	09:53:19	30.05.2025	52660559	52654569
2	2	27.045	364408.3715	6178529.506	09:53:19	30.05.2025	52656752	52654862
2	2	27.136	364408.4174	6178529.428	09:53:19	30.05.2025	52653287	52653717
2	2	27.227	364408.4633	6178529.349	09:53:19	30.05.2025	52650486	52654023
2	2	27.318	364408.5092	6178529.27	09:53:19	30.05.2025	52647915	52653902
2	2	27.409	364408.5551	6178529.192	09:53:19	30.05.2025	52645336	52653626
2	2	27.5	364408.601	6178529.113	09:53:20	30.05.2025	52640494	52653338
2	2	27.591	364408.6469	6178529.035	09:53:20	30.05.2025	52631781	52653485
2	2	27.682	364408.6928	6178528.956	09:53:20	30.05.2025	52621424	52653714
2	2	27.773	364408.7387	6178528.878	09:53:20	30.05.2025	52608055	52654049
2	2	27.864	364408.7846	6178528.799	09:53:20	30.05.2025	52593044	52654736
2	2	27.955	364408.83	6178528.721	09:53:20	30.05.2025	52575125	52655217
2	2	28.045	364407.869	6178530.368	09:53:20	30.05.2025	52561208	52656229
2	2	28.136	364407.9149	6178530.29	09:53:20	30.05.2025	52582434	52657597
2	2	28.227	364407.9607	6178530.211	09:53:20	30.05.2025	52639561	52658755
2	2	28.318	364408.0066	6178530.133	09:53:20	30.05.2025	52701272	52660072
2	2	28.409	364408.0525	6178530.054	09:53:21	30.05.2025	52749901	52661078
2	2	28.5	364408.0984	6178529.976	09:53:21	30.05.2025	52775428	52662386
2	2	28.591	364408.1443	6178529.897	09:53:21	30.05.2025	52772641	52663749
2	2	28.682	364408.1902	6178529.818	09:53:21	30.05.2025	52748698	52664882
2	2	28.773	364408.2361	6178529.74	09:53:21	30.05.2025	52726764	52665405
2	2	28.864	364408.282	6178529.661	09:53:21	30.05.2025	52717318	52666265
2	2	28.955	364408.3274	6178529.584	09:53:21	30.05.2025	52718190	52666430
2	2	29.045	364407.3664	6178531.231	09:53:21	30.05.2025	52729235	52666811
2	2	29.136	364407.4123	6178531.152	09:53:21	30.05.2025	52746910	52667485
2	2	29.227	364407.4582	6178531.074	09:53:21	30.05.2025	52759868	52668126
2	2	29.318	364407.5041	6178530.995	09:53:22	30.05.2025	52755471	52668189
2	2	29.409	364407.55	6178530.917	09:53:22	30.05.2025	52740944	52667716
2	2	29.5	364407.5959	6178530.838	09:53:22	30.05.2025	52728562	52667624
2	2	29.591	364407.6418	6178530.759	09:53:22	30.05.2025	52718778	52667080
2	2	29.682	364407.6877	6178530.681	09:53:22	30.05.2025	52710298	52667078
2	2	29.773	364407.7336	6178530.602	09:53:22	30.05.2025	52702729	52666717
2	2	29.864	364407.7795	6178530.524	09:53:22	30.05.2025	52696276	52666813
2	2	29.955	364407.8259	6178530.444	09:53:22	30.05.2025	52690827	52666239
2	2	30.047	364406.8639	6178532.093	09:53:22	30.05.2025	52686868	52665638
2	2	30.14	364406.9113	6178532.012	09:53:22	30.05.2025	52684232	52665210
2	2	30.234	364406.9582	6178531.932	09:53:23	30.05.2025	52682299	52664974
2	2	30.327	364407.0056	6178531.851	09:53:23	30.05.2025	52680795	52664371
2	2	30.421	364407.0525	6178531.77	09:53:23	30.05.2025	52679156	52664046
2	2	30.514	364407.0994	6178531.69	09:53:23	30.05.2025	52675220	52663860
2	2	30.607	364407.1468	6178531.609	09:53:23	30.05.2025	52665235	52663515
2	2	30.701	364407.1938	6178531.528	09:53:23	30.05.2025	52649830	52662886
2	2	30.794	364407.2412	6178531.447	09:53:23	30.05.2025	52637242	52662625
2	2	30.888	364407.2881	6178531.367	09:53:23	30.05.2025	52628727	52662516
2	2	30.981	364407.3355	6178531.286	09:53:23	30.05.2025	52622327	52662293
2	2	31.075	364406.3614	6178532.955	09:53:23	30.05.2025	52615802	52662370
2	2	31.168	364406.4088	6178532.874	09:53:24	30.05.2025	52610107	52662223
2	2	31.262	364406.4557	6178532.794	09:53:24	30.05.2025	52612418	52662100
2	2	31.355	364406.5031	6178532.713	09:53:24	30.05.2025	52630932	52662100
2	2	31.449	364406.55	6178532.633	09:53:24	30.05.2025	52659464	52661932
2	2	31.542	364406.5974	6178532.551	09:53:24	30.05.2025	52673838	52662080
2	2	31.636	364406.6443	6178532.471	09:53:24	30.05.2025	52676469	52661925
2	2	31.729	364406.6912	6178532.391	09:53:24	30.05.2025	52672478	52661582
2	2	31.822	364406.7386	6178532.31	09:53:24	30.05.2025	52665093	52662219
2	2	31.916	364406.7855	6178532.229	09:53:24	30.05.2025	52655316	52661363
2	2	32.009	364405.8588	6178533.818	09:53:24	30.05.2025	52644085	52661745
2	2	32.103	364405.9057	6178533.738	09:53:25	30.05.2025	52638705	52661575
2	2	32.196	364405.9531	6178533.656	09:53:25	30.05.2025	52640928	52661693
2	2	32.29	364406.0001	6178533.576	09:53:25	30.05.2025	52647359	52661769
2	2	32.383	364406.0475	6178533.495	09:53:25	30.05.2025	52654215	52661378
2	2	32.477	364406.0944	6178533.415	09:53:25	30.05.2025	52659282	52661337
2	2	32.57	364406.1418	6178533.333	09:53:25	30.05.2025	52661305	52661976
2	2	32.664	364406.1887	6178533.253	09:53:25	30.05.2025	52659598	52660435
2	2	32.757	364406.2356	6178533.173	09:53:25	30.05.2025	52658957	52660970
2	2	32.85	364406.283	6178533.092	09:53:25	30.05.2025	52667983	52661339
2	2	32.944	364406.3299	6178533.011	09:53:25	30.05.2025	52687650	52660932
2	2	33.037	364405.3563	6178534.68	09:53:26	30.05.2025	52702181	52661306
2	2	33.131	364405.4032	6178534.6	09:53:26	30.05.2025	52704301	52661404
2	2	33.224	364405.4506	6178534.519	09:53:26	30.05.2025	52694222	52661449
2	2	33.318	364405.4975	6178534.438	09:53:26	30.05.2025	52675700	52661574
2	2	33.411	364405.5449	6178534.357	09:53:26	30.05.2025	52659763	52661054
2	2	33.505	364405.5918	6178534.277	09:53:26	30.05.2025	52652580	52661159
2	2	33.598	364405.6393	6178534.196	09:53:26	30.05.2025	52652856	52660885
2	2	33.692	364405.6862	6178534.115	09:53:26	30.05.2025	52656826	52661056
2	2	33.785	364405.7336	6178534.034	09:53:26	30.05.2025	52663150	52661091
2	2	33.879	364405.7805	6178533.954	09:53:26	30.05.2025	52670707	52661173
2	2	33.972	364405.8274	6178533.874	09:53:27	30.05.2025	52675402	52661250
2	2	34.065	364404.8538	6178535.543	09:53:27	30.05.2025	52675024	52661236
2	2	34.159	364404.9007	6178535.462	09:53:27	30.05.2025	52673476	52661261
2	2	34.252	364404.9481	6178535.381	09:53:27	30.05.2025	52672328	52661574
2	2	34.346	364404.995	6178535.301	09:53:27	30.05.2025	52671687	52661506
2	2	34.439	364405.0424	6178535.22	09:53:27	30.05.2025	52671010	52661405
2	2	34.533	364405.0893	6178535.139	09:53:27	30.05.2025	52670156	52661481
2	2	34.626	364405.1367	6178535.058	09:53:27	30.05.2025	52668793	52661288
2	2	34.72	364405.1836	6178534.978	09:53:27	30.05.2025	52667369	52661427
2	2	34.813	364405.231	6178534.897	09:53:27	30.05.2025	52665759	52661481
2	2	34.907	364405.2779	6178534.816	09:53:28	30.05.2025	52664306	52661752
2	2	35	364404.3512	6178536.405	09:53:28	30.05.2025	52662216	52661018
2	2	35.093	364404.3987	6178536.324	09:53:28	30.05.2025	52658809	52660528
2	2	35.187	364404.4456	6178536.243	09:53:28	30.05.2025	52654406	52661162
2	2	35.28	364404.493	6178536.162	09:53:28	30.05.2025	52650091	52660722
2	2	35.374	364404.5399	6178536.082	09:53:28	30.05.2025	52645782	52660850
2	2	35.467	364404.5873	6178536.001	09:53:28	30.05.2025	52641743	52660693
2	2	35.561	364404.6342	6178535.92	09:53:28	30.05.2025	52638820	52660786
2	2	35.654	364404.6816	6178535.839	09:53:28	30.05.2025	52636870	52660707
2	2	35.748	364404.7285	6178535.759	09:53:28	30.05.2025	52637307	52660601
2	2	35.841	364404.7759	6178535.678	09:53:29	30.05.2025	52641258	52660382
2	2	35.935	364404.8228	6178535.598	09:53:29	30.05.2025	52645792	52660563
2	2	36.028	364403.8487	6178537.267	09:53:29	30.05.2025	52647359	52660288
2	2	36.121	364403.8961	6178537.186	09:53:29	30.05.2025	52645878	52660204
2	2	36.215	364403.943	6178537.106	09:53:29	30.05.2025	52642278	52660100
2	2	36.308	364403.9904	6178537.025	09:53:29	30.05.2025	52634232	52659963
2	2	36.402	364404.0373	6178536.944	09:53:29	30.05.2025	52618753	52659842
2	2	36.495	364404.0848	6178536.863	09:53:29	30.05.2025	52590258	52660118
2	2	36.589	364404.1317	6178536.783	09:53:29	30.05.2025	52550049	52660502
2	2	36.682	364404.1791	6178536.702	09:53:29	30.05.2025	52516984	52660292
2	2	36.776	364404.226	6178536.621	09:53:30	30.05.2025	52511600	52660361
2	2	36.869	364404.2734	6178536.54	09:53:30	30.05.2025	52528288	52660324
2	2	36.963	364404.3203	6178536.46	09:53:30	30.05.2025	52558022	52660434
2	2	37.056	364403.3462	6178538.13	09:53:30	30.05.2025	52602952	52660587
2	2	37.15	364403.3931	6178538.049	09:53:30	30.05.2025	52645204	52660857
2	2	37.243	364403.44	6178537.969	09:53:30	30.05.2025	52666746	52661262
2	2	37.336	364403.4874	6178537.888	09:53:30	30.05.2025	52677423	52661629
2	2	37.43	364403.5343	6178537.807	09:53:30	30.05.2025	52683181	52661749
2	2	37.523	364403.5817	6178537.726	09:53:30	30.05.2025	52685191	52661946
2	2	37.617	364403.6286	6178537.646	09:53:30	30.05.2025	52683970	52661776
2	2	37.71	364403.676	6178537.565	09:53:31	30.05.2025	52680459	52662429
2	2	37.804	364403.7229	6178537.485	09:53:31	30.05.2025	52675744	52662964
2	2	37.897	364403.7704	6178537.403	09:53:31	30.05.2025	52672592	52663079
2	2	37.991	364403.8173	6178537.323	09:53:31	30.05.2025	52669879	52663434
2	2	38.084	364402.8436	6178538.992	09:53:31	30.05.2025	52668058	52663590
2	2	38.178	364402.8906	6178538.912	09:53:31	30.05.2025	52666502	52663722
2	2	38.271	364402.9375	6178538.831	09:53:31	30.05.2025	52665163	52664565
2	2	38.364	364402.9849	6178538.75	09:53:31	30.05.2025	52663516	52663588
2	2	38.458	364403.0318	6178538.67	09:53:31	30.05.2025	52661757	52662571
2	2	38.551	364403.0792	6178538.589	09:53:31	30.05.2025	52660648	52663418
2	2	38.645	364403.1261	6178538.508	09:53:32	30.05.2025	52660080	52663492
2	2	38.738	364403.1735	6178538.427	09:53:32	30.05.2025	52659674	52663800
2	2	38.832	364403.2204	6178538.347	09:53:32	30.05.2025	52659430	52663633
2	2	38.925	364403.2678	6178538.266	09:53:32	30.05.2025	52659390	52663749
2	2	39.019	364402.3411	6178539.854	09:53:32	30.05.2025	52660068	52663636
2	2	39.112	364402.3885	6178539.773	09:53:32	30.05.2025	52660857	52663724
2	2	39.206	364402.4354	6178539.693	09:53:32	30.05.2025	52661622	52663658
2	2	39.299	364402.4828	6178539.612	09:53:32	30.05.2025	52662486	52663274
2	2	39.393	364402.5298	6178539.531	09:53:32	30.05.2025	52663365	52663270
2	2	39.486	364402.5767	6178539.451	09:53:32	30.05.2025	52663964	52663846
2	2	39.579	364402.6241	6178539.37	09:53:33	30.05.2025	52663895	52663942
2	2	39.673	364402.671	6178539.29	09:53:33	30.05.2025	52662861	52663892
2	2	39.766	364402.7184	6178539.208	09:53:33	30.05.2025	52661508	52665307
2	2	39.86	364402.7653	6178539.128	09:53:33	30.05.2025	52661269	52665760
2	2	39.953	364402.8112	6178539.049	09:53:33	30.05.2025	52661524	52666195
2	2	40.044	364401.8386	6178540.717	09:53:33	30.05.2025	52662311	52666097
2	2	40.133	364401.883	6178540.641	09:53:33	30.05.2025	52663297	52666691
2	2	40.221	364401.9279	6178540.564	09:53:33	30.05.2025	52665138	52667121
2	2	40.31	364401.9722	6178540.488	09:53:33	30.05.2025	52667549	52667741
2	2	40.398	364402.0171	6178540.411	09:53:33	30.05.2025	52669906	52668684
2	2	40.487	364402.062	6178540.334	09:53:34	30.05.2025	52672064	52668778
2	2	40.576	364402.1064	6178540.258	09:53:34	30.05.2025	52674255	52668775
2	2	40.664	364402.1513	6178540.181	09:53:34	30.05.2025	52676226	52669177
2	2	40.753	364402.1957	6178540.105	09:53:34	30.05.2025	52678531	52669620
2	2	40.841	364402.2406	6178540.028	09:53:34	30.05.2025	52680338	52669849
2	2	40.93	364402.285	6178539.952	09:53:34	30.05.2025	52681358	52669908
2	2	41.018	364401.3361	6178541.579	09:53:34	30.05.2025	52681651	52669987
2	2	41.107	364401.3804	6178541.503	09:53:34	30.05.2025	52680910	52669917
2	2	41.195	364401.4253	6178541.426	09:53:34	30.05.2025	52679537	52669597
2	2	41.284	364401.4697	6178541.35	09:53:34	30.05.2025	52677494	52669871
2	2	41.372	364401.5146	6178541.273	09:53:35	30.05.2025	52674087	52669694
2	2	41.461	364401.559	6178541.197	09:53:35	30.05.2025	52670132	52669460
2	2	41.549	364401.6039	6178541.12	09:53:35	30.05.2025	52667411	52668533
2	2	41.638	364401.6488	6178541.044	09:53:35	30.05.2025	52665522	52667966
2	2	41.727	364401.6932	6178540.968	09:53:35	30.05.2025	52664016	52667887
2	2	41.815	364401.738	6178540.891	09:53:35	30.05.2025	52662215	52667796
2	2	41.904	364401.7824	6178540.815	09:53:35	30.05.2025	52660483	52667459
2	2	41.992	364401.8273	6178540.738	09:53:35	30.05.2025	52658567	52667552
2	2	42.081	364400.8335	6178542.441	09:53:35	30.05.2025	52657497	52667462
2	2	42.169	364400.8784	6178542.364	09:53:35	30.05.2025	52657925	52667291
2	2	42.258	364400.9228	6178542.288	09:53:36	30.05.2025	52658588	52667375
2	2	42.346	364400.9677	6178542.212	09:53:36	30.05.2025	52659329	52667237
2	2	42.435	364401.0121	6178542.136	09:53:36	30.05.2025	52660284	52667383
2	2	42.523	364401.057	6178542.059	09:53:36	30.05.2025	52661192	52667622
2	2	42.612	364401.1019	6178541.982	09:53:36	30.05.2025	52662659	52667820
2	2	42.701	364401.1462	6178541.906	09:53:36	30.05.2025	52664872	52667868
2	2	42.789	364401.1911	6178541.829	09:53:36	30.05.2025	52666931	52667649
2	2	42.878	364401.2355	6178541.753	09:53:36	30.05.2025	52668200	52668009
2	2	42.966	364401.2804	6178541.676	09:53:36	30.05.2025	52669141	52668974
2	2	43.055	364400.331	6178543.304	09:53:36	30.05.2025	52669346	52669108
2	2	43.143	364400.3759	6178543.227	09:53:37	30.05.2025	52669121	52669192
2	2	43.232	364400.4203	6178543.151	09:53:37	30.05.2025	52668820	52668915
2	2	43.32	364400.4652	6178543.074	09:53:37	30.05.2025	52668676	52668509
2	2	43.409	364400.5095	6178542.998	09:53:37	30.05.2025	52669262	52669118
2	2	43.497	364400.5544	6178542.921	09:53:37	30.05.2025	52669919	52670014
2	2	43.586	364400.5988	6178542.845	09:53:37	30.05.2025	52670648	52670624
2	2	43.674	364400.6437	6178542.768	09:53:37	30.05.2025	52670672	52670624
2	2	43.763	364400.6886	6178542.691	09:53:37	30.05.2025	52670184	52670207
2	2	43.852	364400.733	6178542.615	09:53:37	30.05.2025	52668208	52668543
2	2	43.94	364400.7779	6178542.539	09:53:37	30.05.2025	52665666	52669131
2	2	44.029	364399.8285	6178544.166	09:53:38	30.05.2025	52664013	52669313
2	2	44.117	364399.8734	6178544.089	09:53:38	30.05.2025	52663991	52669220
2	2	44.206	364399.9177	6178544.013	09:53:38	30.05.2025	52664946	52668913
2	2	44.294	364399.9626	6178543.936	09:53:38	30.05.2025	52665735	52669233
2	2	44.383	364400.007	6178543.86	09:53:38	30.05.2025	52666383	52669298
2	2	44.471	364400.0519	6178543.783	09:53:38	30.05.2025	52667480	52669059
2	2	44.56	364400.0963	6178543.707	09:53:38	30.05.2025	52669213	52669572
2	2	44.648	364400.1412	6178543.631	09:53:38	30.05.2025	52670565	52669897
2	2	44.737	364400.1861	6178543.554	09:53:38	30.05.2025	52671247	52670816
2	2	44.826	364400.2305	6178543.478	09:53:38	30.05.2025	52671784	52670256
2	2	44.914	364400.2753	6178543.401	09:53:39	30.05.2025	52672200	52670410
2	2	45.003	364399.3259	6178545.028	09:53:39	30.05.2025	52672745	52670155
2	2	45.091	364399.3708	6178544.951	09:53:39	30.05.2025	52672786	52670253
2	2	45.18	364399.4152	6178544.875	09:53:39	30.05.2025	52673186	52670287
2	2	45.268	364399.4601	6178544.799	09:53:39	30.05.2025	52673575	52670063
2	2	45.357	364399.5045	6178544.723	09:53:39	30.05.2025	52673909	52670387
2	2	45.445	364399.5494	6178544.646	09:53:39	30.05.2025	52674174	52670183
2	2	45.534	364399.5938	6178544.57	09:53:39	30.05.2025	52673908	52670490
2	2	45.622	364399.6386	6178544.493	09:53:39	30.05.2025	52673069	52670291
2	2	45.711	364399.683	6178544.417	09:53:39	30.05.2025	52672188	52670277
2	2	45.799	364399.7279	6178544.34	09:53:40	30.05.2025	52671486	52670794
2	2	45.888	364399.7728	6178544.263	09:53:40	30.05.2025	52670807	52670904
2	2	45.977	364399.8172	6178544.187	09:53:40	30.05.2025	52670111	52670182
2	2	46.065	364398.8234	6178545.891	09:53:40	30.05.2025	52669044	52669212
2	2	46.154	364398.8678	6178545.815	09:53:40	30.05.2025	52667220	52669299
2	2	46.242	364398.9127	6178545.738	09:53:40	30.05.2025	52663536	52670028
2	2	46.331	364398.9571	6178545.662	09:53:40	30.05.2025	52656249	52670061
2	2	46.419	364399.002	6178545.585	09:53:40	30.05.2025	52645991	52669999
2	2	46.508	364399.0463	6178545.509	09:53:40	30.05.2025	52634976	52670227
2	2	46.596	364399.0912	6178545.432	09:53:40	30.05.2025	52625129	52670145
2	2	46.685	364399.1356	6178545.356	09:53:41	30.05.2025	52618580	52670385
2	2	46.773	364399.1805	6178545.279	09:53:41	30.05.2025	52627298	52670490
2	2	46.862	364399.2254	6178545.202	09:53:41	30.05.2025	52658403	52670660
2	2	46.951	364399.2698	6178545.126	09:53:41	30.05.2025	52681190	52671012
2	2	47.039	364398.3209	6178546.753	09:53:41	30.05.2025	52687076	52671017
2	2	47.128	364398.3653	6178546.677	09:53:41	30.05.2025	52687841	52671206
2	2	47.216	364398.4102	6178546.6	09:53:41	30.05.2025	52686843	52671393
2	2	47.305	364398.4545	6178546.524	09:53:41	30.05.2025	52684686	52671569
