FIELD	QMC	ST	DATE	TIME	var_field
52676406	7	80	02.06.2025	10:32:24	52676,406
52676072	7	80	02.06.2025	10:32:27	52676,072
52676389	7	80	02.06.2025	10:32:30	52676,389
52678170	7	80	02.06.2025	10:32:33	52678,17
52679128	7	80	02.06.2025	10:32:36	52679,128
52680306	6	80	02.06.2025	10:32:39	52680,306
52680905	7	80	02.06.2025	10:32:42	52680,905
52681318	7	80	02.06.2025	10:32:45	52681,318
52680950	7	80	02.06.2025	10:32:48	52680,95
52680216	7	80	02.06.2025	10:32:51	52680,216
52682205	7	80	02.06.2025	10:32:54	52682,205
52683321	7	80	02.06.2025	10:32:57	52683,321
52683664	7	80	02.06.2025	10:33:00	52683,664
52683403	7	80	02.06.2025	10:33:03	52683,403
52683083	7	80	02.06.2025	10:33:06	52683,083
52684093	7	80	02.06.2025	10:33:09	52684,093
52684485	7	80	02.06.2025	10:33:12	52684,485
52685775	7	80	02.06.2025	10:33:15	52685,775
52686788	7	80	02.06.2025	10:33:18	52686,788
52686853	6	80	02.06.2025	10:33:21	52686,853
52686048	7	80	02.06.2025	10:33:24	52686,048
52685623	7	80	02.06.2025	10:33:27	52685,623
52684764	7	80	02.06.2025	10:33:30	52684,764
52683696	6	80	02.06.2025	10:33:33	52683,696
52683152	7	80	02.06.2025	10:33:36	52683,152
52682421	7	80	02.06.2025	10:33:39	52682,421
52682578	6	80	02.06.2025	10:33:42	52682,578
52683255	6	80	02.06.2025	10:33:45	52683,255
52682493	7	80	02.06.2025	10:33:48	52682,493
52680685	7	80	02.06.2025	10:33:51	52680,685
52680134	7	80	02.06.2025	10:33:54	52680,134
52680515	6	80	02.06.2025	10:33:57	52680,515
52680159	7	80	02.06.2025	10:34:00	52680,159
52678625	6	80	02.06.2025	10:34:03	52678,625
52678516	6	80	02.06.2025	10:34:06	52678,516
52677476	7	80	02.06.2025	10:34:09	52677,476
52677425	6	80	02.06.2025	10:34:12	52677,425
52678361	6	80	02.06.2025	10:34:15	52678,361
52679402	7	80	02.06.2025	10:34:18	52679,402
52678151	7	80	02.06.2025	10:34:21	52678,151
52678048	6	80	02.06.2025	10:34:24	52678,048
52677822	7	80	02.06.2025	10:34:27	52677,822
52677715	7	80	02.06.2025	10:34:30	52677,715
52678985	7	80	02.06.2025	10:34:33	52678,985
52679177	7	80	02.06.2025	10:34:36	52679,177
52679770	7	80	02.06.2025	10:34:39	52679,77
52679539	7	80	02.06.2025	10:34:42	52679,539
52679855	7	80	02.06.2025	10:34:45	52679,855
52679581	7	80	02.06.2025	10:34:48	52679,581
52679639	7	80	02.06.2025	10:34:51	52679,639
52679623	6	80	02.06.2025	10:34:54	52679,623
52679315	6	80	02.06.2025	10:34:57	52679,315
52679261	6	80	02.06.2025	10:35:00	52679,261
52678561	7	80	02.06.2025	10:35:03	52678,561
52678170	7	80	02.06.2025	10:35:06	52678,17
52677738	6	80	02.06.2025	10:35:09	52677,738
52677612	6	80	02.06.2025	10:35:12	52677,612
52676618	7	80	02.06.2025	10:35:15	52676,618
52677147	6	80	02.06.2025	10:35:18	52677,147
52677221	7	80	02.06.2025	10:35:21	52677,221
52676908	7	80	02.06.2025	10:35:24	52676,908
52676412	7	80	02.06.2025	10:35:27	52676,412
52675930	6	80	02.06.2025	10:35:30	52675,93
52676282	7	80	02.06.2025	10:35:33	52676,282
52676583	6	80	02.06.2025	10:35:36	52676,583
52675828	7	80	02.06.2025	10:35:39	52675,828
52675612	7	80	02.06.2025	10:35:42	52675,612
52675803	7	80	02.06.2025	10:35:45	52675,803
52675960	6	80	02.06.2025	10:35:48	52675,96
52676416	6	80	02.06.2025	10:35:51	52676,416
52677094	7	80	02.06.2025	10:35:54	52677,094
52677416	7	80	02.06.2025	10:35:57	52677,416
52678864	6	80	02.06.2025	10:36:00	52678,864
52679831	7	80	02.06.2025	10:36:03	52679,831
52681685	7	80	02.06.2025	10:36:06	52681,685
52682755	7	80	02.06.2025	10:36:09	52682,755
52683262	7	80	02.06.2025	10:36:12	52683,262
52682920	7	80	02.06.2025	10:36:15	52682,92
52685341	7	80	02.06.2025	10:36:18	52685,341
52687047	7	80	02.06.2025	10:36:21	52687,047
52687336	7	80	02.06.2025	10:36:24	52687,336
52686241	6	80	02.06.2025	10:36:27	52686,241
52685341	7	80	02.06.2025	10:36:30	52685,341
52684674	7	80	02.06.2025	10:36:33	52684,674
52684022	7	80	02.06.2025	10:36:36	52684,022
52685350	7	80	02.06.2025	10:36:39	52685,35
52686021	7	80	02.06.2025	10:36:42	52686,021
52685559	7	80	02.06.2025	10:36:45	52685,559
52685182	7	80	02.06.2025	10:36:48	52685,182
52685165	7	80	02.06.2025	10:36:51	52685,165
52685255	7	80	02.06.2025	10:36:54	52685,255
52684060	7	80	02.06.2025	10:36:57	52684,06
52683464	6	80	02.06.2025	10:37:00	52683,464
52683079	7	80	02.06.2025	10:37:03	52683,079
52682130	6	80	02.06.2025	10:37:06	52682,13
52678626	7	80	02.06.2025	10:37:09	52678,626
52677547	7	80	02.06.2025	10:37:12	52677,547
52676530	7	80	02.06.2025	10:37:15	52676,53
52675372	7	80	02.06.2025	10:37:18	52675,372
52675311	7	80	02.06.2025	10:37:21	52675,311
52675632	7	80	02.06.2025	10:37:24	52675,632
52676584	7	80	02.06.2025	10:37:27	52676,584
52676972	7	80	02.06.2025	10:37:30	52676,972
52678253	7	80	02.06.2025	10:37:33	52678,253
52678997	7	80	02.06.2025	10:37:36	52678,997
52679593	7	80	02.06.2025	10:37:39	52679,593
52680024	7	80	02.06.2025	10:37:42	52680,024
52680810	6	80	02.06.2025	10:37:45	52680,81
52681033	7	80	02.06.2025	10:37:48	52681,033
52681615	7	80	02.06.2025	10:37:51	52681,615
52682339	6	80	02.06.2025	10:37:54	52682,339
52683270	7	80	02.06.2025	10:37:57	52683,27
52683695	7	80	02.06.2025	10:38:00	52683,695
52684373	7	80	02.06.2025	10:38:03	52684,373
52684647	6	80	02.06.2025	10:38:06	52684,647
52684880	7	80	02.06.2025	10:38:09	52684,88
52684970	7	80	02.06.2025	10:38:12	52684,97
52685165	6	80	02.06.2025	10:38:15	52685,165
52685286	7	80	02.06.2025	10:38:18	52685,286
52685144	7	80	02.06.2025	10:38:21	52685,144
52685038	6	80	02.06.2025	10:38:24	52685,038
52684035	6	80	02.06.2025	10:38:27	52684,035
52684761	6	80	02.06.2025	10:38:30	52684,761
52684973	7	80	02.06.2025	10:38:33	52684,973
52685361	7	80	02.06.2025	10:38:36	52685,361
52685734	7	80	02.06.2025	10:38:39	52685,734
52685532	7	80	02.06.2025	10:38:42	52685,532
52685220	7	80	02.06.2025	10:38:45	52685,22
52685585	6	80	02.06.2025	10:38:48	52685,585
52685614	7	80	02.06.2025	10:38:51	52685,614
52686157	7	80	02.06.2025	10:38:54	52686,157
52686377	7	80	02.06.2025	10:38:57	52686,377
52687122	7	80	02.06.2025	10:39:00	52687,122
52685939	6	80	02.06.2025	10:39:03	52685,939
52686884	6	80	02.06.2025	10:39:06	52686,884
52687703	6	80	02.06.2025	10:39:09	52687,703
52687791	7	80	02.06.2025	10:39:12	52687,791
52687545	6	80	02.06.2025	10:39:15	52687,545
52683306	7	80	02.06.2025	10:39:18	52683,306
52681431	7	80	02.06.2025	10:39:21	52681,431
52683978	7	80	02.06.2025	10:39:24	52683,978
52684130	7	80	02.06.2025	10:39:27	52684,13
52686404	6	80	02.06.2025	10:39:30	52686,404
52687398	7	80	02.06.2025	10:39:33	52687,398
52689436	6	80	02.06.2025	10:39:36	52689,436
52688626	7	80	02.06.2025	10:39:39	52688,626
52689108	7	80	02.06.2025	10:39:42	52689,108
52688330	6	80	02.06.2025	10:39:45	52688,33
52686907	7	80	02.06.2025	10:39:48	52686,907
52686692	6	80	02.06.2025	10:39:51	52686,692
52686498	6	80	02.06.2025	10:39:54	52686,498
52686788	6	80	02.06.2025	10:39:57	52686,788
52686756	7	80	02.06.2025	10:40:00	52686,756
52686482	7	80	02.06.2025	10:40:03	52686,482
52686960	7	80	02.06.2025	10:40:06	52686,96
52689369	7	80	02.06.2025	10:40:09	52689,369
52691026	7	80	02.06.2025	10:40:12	52691,026
52691606	7	80	02.06.2025	10:40:15	52691,606
52692048	7	80	02.06.2025	10:40:18	52692,048
52692816	6	80	02.06.2025	10:40:21	52692,816
52692932	7	80	02.06.2025	10:40:24	52692,932
52693482	6	80	02.06.2025	10:40:27	52693,482
52694340	7	80	02.06.2025	10:40:30	52694,34
52701977	7	80	02.06.2025	10:40:33	52701,977
52702497	7	80	02.06.2025	10:40:36	52702,497
52703454	7	80	02.06.2025	10:40:39	52703,454
52709952	7	80	02.06.2025	10:40:42	52709,952
52714852	7	80	02.06.2025	10:40:45	52714,852
52713961	6	80	02.06.2025	10:40:48	52713,961
52713916	7	80	02.06.2025	10:40:51	52713,916
52713848	6	80	02.06.2025	10:40:54	52713,848
52714233	7	80	02.06.2025	10:40:57	52714,233
52714211	7	80	02.06.2025	10:41:00	52714,211
52713956	7	80	02.06.2025	10:41:03	52713,956
52714998	7	80	02.06.2025	10:41:06	52714,998
52716300	6	80	02.06.2025	10:41:09	52716,3
52716697	7	80	02.06.2025	10:41:12	52716,697
52717882	7	80	02.06.2025	10:41:15	52717,882
52720006	7	80	02.06.2025	10:41:18	52720,006
52719240	7	80	02.06.2025	10:41:21	52719,24
52719062	7	80	02.06.2025	10:41:24	52719,062
52719738	7	80	02.06.2025	10:41:27	52719,738
52721590	7	80	02.06.2025	10:41:30	52721,59
52719964	7	80	02.06.2025	10:41:33	52719,964
52720837	7	80	02.06.2025	10:41:36	52720,837
52719094	7	80	02.06.2025	10:41:39	52719,094
52718078	7	80	02.06.2025	10:41:42	52718,078
52718448	6	80	02.06.2025	10:41:45	52718,448
52717240	7	80	02.06.2025	10:41:48	52717,24
52712426	6	80	02.06.2025	10:41:51	52712,426
52714327	7	80	02.06.2025	10:41:54	52714,327
52710524	6	80	02.06.2025	10:41:57	52710,524
52699236	7	80	02.06.2025	10:42:00	52699,236
52703355	7	80	02.06.2025	10:42:03	52703,355
52704521	7	80	02.06.2025	10:42:06	52704,521
52705267	7	80	02.06.2025	10:42:09	52705,267
52706280	7	80	02.06.2025	10:42:12	52706,28
52706557	7	80	02.06.2025	10:42:15	52706,557
52706968	7	80	02.06.2025	10:42:18	52706,968
52708209	7	80	02.06.2025	10:42:21	52708,209
52708915	7	80	02.06.2025	10:42:24	52708,915
52710234	6	80	02.06.2025	10:42:27	52710,234
52712199	7	80	02.06.2025	10:42:30	52712,199
52713470	7	80	02.06.2025	10:42:33	52713,47
52714212	7	80	02.06.2025	10:42:36	52714,212
52714426	7	80	02.06.2025	10:42:39	52714,426
52714925	7	80	02.06.2025	10:42:42	52714,925
52714615	6	80	02.06.2025	10:42:45	52714,615
52713947	6	80	02.06.2025	10:42:48	52713,947
52713644	7	80	02.06.2025	10:42:51	52713,644
52714139	7	80	02.06.2025	10:42:54	52714,139
52713675	7	80	02.06.2025	10:42:57	52713,675
52713700	6	80	02.06.2025	10:43:00	52713,7
52713503	7	80	02.06.2025	10:43:03	52713,503
52712296	7	80	02.06.2025	10:43:06	52712,296
52711694	7	80	02.06.2025	10:43:09	52711,694
52712319	7	80	02.06.2025	10:43:12	52712,319
52713829	6	80	02.06.2025	10:43:15	52713,829
52714181	7	80	02.06.2025	10:43:18	52714,181
52713988	7	80	02.06.2025	10:43:21	52713,988
52713703	7	80	02.06.2025	10:43:24	52713,703
52712968	7	80	02.06.2025	10:43:27	52712,968
52713599	7	80	02.06.2025	10:43:30	52713,599
52712709	6	80	02.06.2025	10:43:33	52712,709
52709623	7	80	02.06.2025	10:43:36	52709,623
52710044	7	80	02.06.2025	10:43:39	52710,044
52709157	7	80	02.06.2025	10:43:42	52709,157
52706984	7	80	02.06.2025	10:43:45	52706,984
52707280	7	80	02.06.2025	10:43:48	52707,28
52707225	7	80	02.06.2025	10:43:51	52707,225
52707046	7	80	02.06.2025	10:43:54	52707,046
52706943	6	80	02.06.2025	10:43:57	52706,943
52706442	7	80	02.06.2025	10:44:00	52706,442
52708153	6	80	02.06.2025	10:44:03	52708,153
52708331	7	80	02.06.2025	10:44:06	52708,331
52708561	7	80	02.06.2025	10:44:09	52708,561
52709475	6	80	02.06.2025	10:44:12	52709,475
52709868	7	80	02.06.2025	10:44:15	52709,868
52710374	6	80	02.06.2025	10:44:18	52710,374
52710696	7	80	02.06.2025	10:44:21	52710,696
52710968	7	80	02.06.2025	10:44:24	52710,968
52712699	6	80	02.06.2025	10:44:27	52712,699
52711968	6	80	02.06.2025	10:44:30	52711,968
52711437	7	80	02.06.2025	10:44:33	52711,437
52710987	7	80	02.06.2025	10:44:36	52710,987
52711468	6	80	02.06.2025	10:44:39	52711,468
52712564	7	80	02.06.2025	10:44:42	52712,564
52712280	6	80	02.06.2025	10:44:45	52712,28
52713713	7	80	02.06.2025	10:44:48	52713,713
52715532	7	80	02.06.2025	10:44:51	52715,532
52715018	7	80	02.06.2025	10:44:54	52715,018
52715910	7	80	02.06.2025	10:44:57	52715,91
52716363	7	80	02.06.2025	10:45:00	52716,363
52715806	7	80	02.06.2025	10:45:03	52715,806
52715454	7	80	02.06.2025	10:45:06	52715,454
52714745	7	80	02.06.2025	10:45:09	52714,745
52714377	7	80	02.06.2025	10:45:12	52714,377
52715840	7	80	02.06.2025	10:45:15	52715,84
52715703	6	80	02.06.2025	10:45:18	52715,703
52715155	6	80	02.06.2025	10:45:21	52715,155
52714316	6	80	02.06.2025	10:45:24	52714,316
52715162	6	80	02.06.2025	10:45:27	52715,162
52715793	6	80	02.06.2025	10:45:30	52715,793
52711582	7	80	02.06.2025	10:45:33	52711,582
52710795	7	80	02.06.2025	10:45:36	52710,795
52711110	7	80	02.06.2025	10:45:39	52711,11
52711655	7	80	02.06.2025	10:45:42	52711,655
52711771	7	80	02.06.2025	10:45:45	52711,771
52711955	7	80	02.06.2025	10:45:48	52711,955
52711990	7	80	02.06.2025	10:45:51	52711,99
52713522	7	80	02.06.2025	10:45:54	52713,522
52714146	7	80	02.06.2025	10:45:57	52714,146
52714372	7	80	02.06.2025	10:46:00	52714,372
52714123	7	80	02.06.2025	10:46:03	52714,123
52713323	7	80	02.06.2025	10:46:06	52713,323
52712757	7	80	02.06.2025	10:46:09	52712,757
52713259	6	80	02.06.2025	10:46:12	52713,259
52713120	7	80	02.06.2025	10:46:15	52713,12
52713058	6	80	02.06.2025	10:46:18	52713,058
52713308	7	80	02.06.2025	10:46:21	52713,308
52713096	7	80	02.06.2025	10:46:24	52713,096
52713056	7	80	02.06.2025	10:46:27	52713,056
52712965	7	80	02.06.2025	10:46:30	52712,965
52713387	7	80	02.06.2025	10:46:33	52713,387
52713721	7	80	02.06.2025	10:46:36	52713,721
52715475	6	80	02.06.2025	10:46:39	52715,475
52724255	6	80	02.06.2025	10:46:42	52724,255
52720934	6	80	02.06.2025	10:46:45	52720,934
52718735	6	80	02.06.2025	10:46:48	52718,735
52723094	7	80	02.06.2025	10:46:51	52723,094
52722843	6	80	02.06.2025	10:46:54	52722,843
52719506	6	80	02.06.2025	10:46:57	52719,506
52730918	7	80	02.06.2025	10:47:00	52730,918
52734366	6	80	02.06.2025	10:47:03	52734,366
52735907	7	80	02.06.2025	10:47:06	52735,907
52737316	7	80	02.06.2025	10:47:09	52737,316
52738824	6	80	02.06.2025	10:47:12	52738,824
52740397	7	80	02.06.2025	10:47:15	52740,397
52740942	7	80	02.06.2025	10:47:18	52740,942
52740769	7	80	02.06.2025	10:47:21	52740,769
52740968	7	80	02.06.2025	10:47:24	52740,968
52739811	6	80	02.06.2025	10:47:27	52739,811
52739438	6	80	02.06.2025	10:47:30	52739,438
52739031	6	80	02.06.2025	10:47:33	52739,031
52739151	6	80	02.06.2025	10:47:36	52739,151
52739215	7	80	02.06.2025	10:47:39	52739,215
52739430	7	80	02.06.2025	10:47:42	52739,43
52739897	7	80	02.06.2025	10:47:45	52739,897
52740249	6	80	02.06.2025	10:47:48	52740,249
52739732	7	80	02.06.2025	10:47:51	52739,732
52740242	6	80	02.06.2025	10:47:54	52740,242
52738838	7	80	02.06.2025	10:47:57	52738,838
52737957	7	80	02.06.2025	10:48:00	52737,957
52738216	7	80	02.06.2025	10:48:03	52738,216
52736552	7	80	02.06.2025	10:48:06	52736,552
52736004	6	80	02.06.2025	10:48:09	52736,004
52737351	7	80	02.06.2025	10:48:12	52737,351
52737836	7	80	02.06.2025	10:48:15	52737,836
52738073	6	80	02.06.2025	10:48:18	52738,073
52738603	7	80	02.06.2025	10:48:21	52738,603
52738732	6	80	02.06.2025	10:48:24	52738,732
52738594	6	80	02.06.2025	10:48:27	52738,594
52738521	7	80	02.06.2025	10:48:30	52738,521
52738430	7	80	02.06.2025	10:48:33	52738,43
52738267	7	80	02.06.2025	10:48:36	52738,267
52738787	6	80	02.06.2025	10:48:39	52738,787
52739620	6	80	02.06.2025	10:48:42	52739,62
52741323	7	80	02.06.2025	10:48:45	52741,323
52737305	6	80	02.06.2025	10:48:48	52737,305
52728862	7	80	02.06.2025	10:48:51	52728,862
52729231	7	80	02.06.2025	10:48:54	52729,231
52730161	7	80	02.06.2025	10:48:57	52730,161
52731272	6	80	02.06.2025	10:49:00	52731,272
52731522	7	80	02.06.2025	10:49:03	52731,522
52732636	7	80	02.06.2025	10:49:06	52732,636
52733691	7	80	02.06.2025	10:49:09	52733,691
52734670	7	80	02.06.2025	10:49:12	52734,67
52734590	7	80	02.06.2025	10:49:15	52734,59
52734615	7	80	02.06.2025	10:49:18	52734,615
52736306	7	80	02.06.2025	10:49:21	52736,306
52739889	7	80	02.06.2025	10:49:24	52739,889
52740776	7	80	02.06.2025	10:49:27	52740,776
52741524	7	80	02.06.2025	10:49:30	52741,524
52740386	7	80	02.06.2025	10:49:33	52740,386
52740454	7	80	02.06.2025	10:49:36	52740,454
52740312	7	80	02.06.2025	10:49:39	52740,312
52739077	7	80	02.06.2025	10:49:42	52739,077
52738599	7	80	02.06.2025	10:49:45	52738,599
52739743	7	80	02.06.2025	10:49:48	52739,743
52740432	6	80	02.06.2025	10:49:51	52740,432
52741133	7	80	02.06.2025	10:49:54	52741,133
52741559	7	80	02.06.2025	10:49:57	52741,559
52741530	7	80	02.06.2025	10:50:00	52741,53
52738238	6	80	02.06.2025	10:50:03	52738,238
52734325	6	80	02.06.2025	10:50:06	52734,325
52729182	6	80	02.06.2025	10:50:09	52729,182
52728650	7	80	02.06.2025	10:50:12	52728,65
52728390	7	80	02.06.2025	10:50:15	52728,39
52728925	6	80	02.06.2025	10:50:18	52728,925
52728764	7	80	02.06.2025	10:50:21	52728,764
52727184	6	80	02.06.2025	10:50:24	52727,184
52727045	6	80	02.06.2025	10:50:27	52727,045
52726851	7	80	02.06.2025	10:50:30	52726,851
52726969	7	80	02.06.2025	10:50:33	52726,969
52727620	7	80	02.06.2025	10:50:36	52727,62
52728119	7	80	02.06.2025	10:50:39	52728,119
52729415	7	80	02.06.2025	10:50:42	52729,415
52731250	7	80	02.06.2025	10:50:45	52731,25
52733544	7	80	02.06.2025	10:50:48	52733,544
52733722	7	80	02.06.2025	10:50:51	52733,722
52735351	6	80	02.06.2025	10:50:54	52735,351
52736590	7	80	02.06.2025	10:50:57	52736,59
52737521	7	80	02.06.2025	10:51:00	52737,521
52736302	6	80	02.06.2025	10:51:03	52736,302
52733808	7	80	02.06.2025	10:51:06	52733,808
52733785	6	80	02.06.2025	10:51:09	52733,785
52729703	6	80	02.06.2025	10:51:12	52729,703
52726115	7	80	02.06.2025	10:51:15	52726,115
52723652	7	80	02.06.2025	10:51:18	52723,652
52725565	6	80	02.06.2025	10:51:21	52725,565
52725278	7	80	02.06.2025	10:51:24	52725,278
52734905	7	80	02.06.2025	10:51:27	52734,905
52735372	7	80	02.06.2025	10:51:30	52735,372
52734850	6	80	02.06.2025	10:51:33	52734,85
52734719	7	80	02.06.2025	10:51:36	52734,719
52739123	7	80	02.06.2025	10:51:39	52739,123
52737191	7	80	02.06.2025	10:51:42	52737,191
52743248	7	80	02.06.2025	10:51:45	52743,248
52747116	6	80	02.06.2025	10:51:48	52747,116
52748188	7	80	02.06.2025	10:51:51	52748,188
52747832	7	80	02.06.2025	10:51:54	52747,832
52745941	6	80	02.06.2025	10:51:57	52745,941
52746248	7	80	02.06.2025	10:52:00	52746,248
52745916	7	80	02.06.2025	10:52:03	52745,916
52745774	7	80	02.06.2025	10:52:06	52745,774
52746848	7	80	02.06.2025	10:52:09	52746,848
52745244	6	80	02.06.2025	10:52:12	52745,244
52746555	7	80	02.06.2025	10:52:15	52746,555
52748058	6	80	02.06.2025	10:52:18	52748,058
52747841	7	80	02.06.2025	10:52:21	52747,841
52750813	7	80	02.06.2025	10:52:24	52750,813
52752656	6	80	02.06.2025	10:52:27	52752,656
52752498	7	80	02.06.2025	10:52:30	52752,498
52751368	7	80	02.06.2025	10:52:33	52751,368
52753363	7	80	02.06.2025	10:52:36	52753,363
52753418	7	80	02.06.2025	10:52:39	52753,418
52754624	7	80	02.06.2025	10:52:42	52754,624
52755618	7	80	02.06.2025	10:52:45	52755,618
52756587	6	80	02.06.2025	10:52:48	52756,587
52756433	7	80	02.06.2025	10:52:51	52756,433
52756619	6	80	02.06.2025	10:52:54	52756,619
52756228	7	80	02.06.2025	10:52:57	52756,228
52757014	6	80	02.06.2025	10:53:00	52757,014
52756848	7	80	02.06.2025	10:53:03	52756,848
52757058	7	80	02.06.2025	10:53:06	52757,058
52750185	7	80	02.06.2025	10:53:09	52750,185
52744667	7	80	02.06.2025	10:53:12	52744,667
52744471	6	80	02.06.2025	10:53:15	52744,471
52745186	7	80	02.06.2025	10:53:18	52745,186
52745046	7	80	02.06.2025	10:53:21	52745,046
52744105	6	80	02.06.2025	10:53:24	52744,105
52742708	6	80	02.06.2025	10:53:27	52742,708
52741606	7	80	02.06.2025	10:53:30	52741,606
52742060	6	80	02.06.2025	10:53:33	52742,06
52742403	7	80	02.06.2025	10:53:36	52742,403
52741779	7	80	02.06.2025	10:53:39	52741,779
52740874	7	80	02.06.2025	10:53:42	52740,874
52742309	7	80	02.06.2025	10:53:45	52742,309
52742935	7	80	02.06.2025	10:53:48	52742,935
52743250	7	80	02.06.2025	10:53:51	52743,25
52744304	7	80	02.06.2025	10:53:54	52744,304
52746146	7	80	02.06.2025	10:53:57	52746,146
52747307	6	80	02.06.2025	10:54:00	52747,307
52747694	6	80	02.06.2025	10:54:03	52747,694
52748182	7	80	02.06.2025	10:54:06	52748,182
52745916	7	80	02.06.2025	10:54:09	52745,916
52745360	7	80	02.06.2025	10:54:12	52745,36
52746068	6	80	02.06.2025	10:54:15	52746,068
52741662	7	80	02.06.2025	10:54:18	52741,662
52740813	7	80	02.06.2025	10:54:21	52740,813
52740794	7	80	02.06.2025	10:54:24	52740,794
52740574	7	80	02.06.2025	10:54:27	52740,574
52736714	7	80	02.06.2025	10:54:30	52736,714
52734454	7	80	02.06.2025	10:54:33	52734,454
52733480	7	80	02.06.2025	10:54:36	52733,48
52733478	7	80	02.06.2025	10:54:39	52733,478
52732749	7	80	02.06.2025	10:54:42	52732,749
52733306	7	80	02.06.2025	10:54:45	52733,306
52734037	7	80	02.06.2025	10:54:48	52734,037
52738755	7	80	02.06.2025	10:54:51	52738,755
52740892	7	80	02.06.2025	10:54:54	52740,892
52743407	6	80	02.06.2025	10:54:57	52743,407
52744901	7	80	02.06.2025	10:55:00	52744,901
52745265	7	80	02.06.2025	10:55:03	52745,265
52746067	7	80	02.06.2025	10:55:06	52746,067
52746809	7	80	02.06.2025	10:55:09	52746,809
52743507	7	80	02.06.2025	10:55:12	52743,507
52743462	7	80	02.06.2025	10:55:15	52743,462
52743867	7	80	02.06.2025	10:55:18	52743,867
52744065	7	80	02.06.2025	10:55:21	52744,065
52746988	7	80	02.06.2025	10:55:24	52746,988
52748463	7	80	02.06.2025	10:55:27	52748,463
52747575	7	80	02.06.2025	10:55:30	52747,575
52747006	7	80	02.06.2025	10:55:33	52747,006
52746145	7	80	02.06.2025	10:55:36	52746,145
52745990	6	80	02.06.2025	10:55:39	52745,99
52744036	7	80	02.06.2025	10:55:42	52744,036
52744027	6	80	02.06.2025	10:55:45	52744,027
52744937	7	80	02.06.2025	10:55:48	52744,937
52744954	7	80	02.06.2025	10:55:51	52744,954
52745523	7	80	02.06.2025	10:55:54	52745,523
52744288	7	80	02.06.2025	10:55:57	52744,288
52741294	6	80	02.06.2025	10:56:00	52741,294
52740521	7	80	02.06.2025	10:56:03	52740,521
52739738	6	80	02.06.2025	10:56:06	52739,738
52740266	7	80	02.06.2025	10:56:09	52740,266
52740383	7	80	02.06.2025	10:56:12	52740,383
52740317	7	80	02.06.2025	10:56:15	52740,317
52741241	7	80	02.06.2025	10:56:18	52741,241
52743331	7	80	02.06.2025	10:56:21	52743,331
52745414	7	80	02.06.2025	10:56:24	52745,414
52745824	6	80	02.06.2025	10:56:27	52745,824
52746207	7	80	02.06.2025	10:56:30	52746,207
52747446	7	80	02.06.2025	10:56:33	52747,446
52749055	7	80	02.06.2025	10:56:36	52749,055
52749764	7	80	02.06.2025	10:56:39	52749,764
52749728	7	80	02.06.2025	10:56:42	52749,728
52748556	7	80	02.06.2025	10:56:45	52748,556
52750397	6	80	02.06.2025	10:56:48	52750,397
52751234	7	80	02.06.2025	10:56:51	52751,234
52751327	7	80	02.06.2025	10:56:54	52751,327
52751430	7	80	02.06.2025	10:56:57	52751,43
52753300	6	80	02.06.2025	10:57:00	52753,3
52756496	7	80	02.06.2025	10:57:03	52756,496
52755848	7	80	02.06.2025	10:57:06	52755,848
52756038	7	80	02.06.2025	10:57:09	52756,038
52756625	6	80	02.06.2025	10:57:12	52756,625
52755263	6	80	02.06.2025	10:57:15	52755,263
52751117	7	80	02.06.2025	10:57:18	52751,117
52752422	7	80	02.06.2025	10:57:21	52752,422
52753955	6	80	02.06.2025	10:57:24	52753,955
52753004	7	80	02.06.2025	10:57:27	52753,004
52745626	6	80	02.06.2025	10:57:30	52745,626
52743843	7	80	02.06.2025	10:57:33	52743,843
52744358	7	80	02.06.2025	10:57:36	52744,358
52744372	7	80	02.06.2025	10:57:39	52744,372
52744789	6	80	02.06.2025	10:57:42	52744,789
52745207	7	80	02.06.2025	10:57:45	52745,207
52743584	7	80	02.06.2025	10:57:48	52743,584
52744330	7	80	02.06.2025	10:57:51	52744,33
52745436	7	80	02.06.2025	10:57:54	52745,436
52745038	7	80	02.06.2025	10:57:57	52745,038
52745302	7	80	02.06.2025	10:58:00	52745,302
52745383	7	80	02.06.2025	10:58:03	52745,383
52747547	7	80	02.06.2025	10:58:06	52747,547
52747825	7	80	02.06.2025	10:58:09	52747,825
52743791	7	80	02.06.2025	10:58:12	52743,791
52742706	6	80	02.06.2025	10:58:15	52742,706
52741079	6	80	02.06.2025	10:58:18	52741,079
52741838	7	80	02.06.2025	10:58:21	52741,838
52740149	7	80	02.06.2025	10:58:24	52740,149
52737857	6	80	02.06.2025	10:58:27	52737,857
52738841	7	80	02.06.2025	10:58:30	52738,841
52738933	7	80	02.06.2025	10:58:33	52738,933
52740190	7	80	02.06.2025	10:58:36	52740,19
52739990	6	80	02.06.2025	10:58:39	52739,99
52738126	7	80	02.06.2025	10:58:42	52738,126
52737044	7	80	02.06.2025	10:58:45	52737,044
52735172	6	80	02.06.2025	10:58:48	52735,172
52735838	7	80	02.06.2025	10:58:51	52735,838
52735561	7	80	02.06.2025	10:58:54	52735,561
52736105	6	80	02.06.2025	10:58:57	52736,105
52737627	7	80	02.06.2025	10:59:00	52737,627
52738330	7	80	02.06.2025	10:59:03	52738,33
52739848	7	80	02.06.2025	10:59:06	52739,848
52742382	6	80	02.06.2025	10:59:09	52742,382
52743048	7	80	02.06.2025	10:59:12	52743,048
